word,tags,ipa
dílse,Mayo; Ulster; Munster,ˈdʲiːʃl̠ʲə
Bh,,"vʲ, w"
ubh,Aran,ɔvˠ
is éigean,,ˈʃeːɟənˠ
daoibh,Aran,dʲiːbʲ
ceannaím,Connacht,ˈcan̪ˠiːmʲ
easpa,Munster,"ˈasˠpˠə, ˈɑsˠpˠə"
tuirne,,ˈt̪ˠuːɾˠn̠ʲə
siúd,,ʃuːd̪ˠ
cat,Aran,kɔt̪ˠ
tóga,Munster; Connacht,ˈt̪ˠoːɡə
acsón,Munster,akˈsˠoːn̪ˠ
beireadh,Galway; Munster,ˈbʲɛɾʲəx
innseann,Munster,ˈiːnʲʃən̪ˠ
strainséara,Cois-Fharraige,ˈsˠt̪ˠɾˠæːnʲʃeːɾˠə
gealtacht,Ulster,ˈɟal̪ˠt̪ˠaxt̪ˠ
saoil,Ulster; Connacht,sˠiːlʲ
ocht,Connacht,ɔxt̪ˠ
séad,Ulster; Connacht,ʃeːd̪ˠ
srath,,sˠɾˠa(h)
bainim,Munster,ˈbˠɪnʲəmʲ
díbhse,,ˈdʲiːvʲʃə
bearna,Aran,ˈbʲaːɾˠn̪ˠə
fuadach,Munster; Connacht,ˈfˠuəd̪ˠəx
teastas,,ˈtʲasˠt̪ˠəsˠ
sop,Ulster,sˠapˠ
-ímid,,iːmʲədʲ
tláith,Connacht,t̪ˠlˠɑː
coisreac,Ulster,ˈkɔʃɾʲək
sínigh,Ulster,ˈʃiːnʲi
clogaide,Munster; Connacht,ˈklˠɔɡədʲə
coirce,Munster,"ˈkɞɾʲcɪ, ˈkɪɾʲcɪ"
ceird,Mayo; Connacht,ceɾˠdʲ ~ coɾˠdʲ
leiceann,,ˈl̠ʲɛcən̪ˠ
caorán,Ulster,"-ɾˠan̪ˠ, ˈkeːɾˠanˠ, ˈkiːfˠɾˠanˠ, ˈkɤːɾˠanˠ, ˈkɯːɾˠanˠ"
cinneadh,Galway; Kerry,ˈcɪn̠ʲəx
cearr,Munster; Connacht,cɑːɾˠ
tiocfaidh,Ulster,"ˈtʲɨki, ˈtʲɨkə"
-ódh,Ulster,"ɔːhu, ɔːhətʲ"
Ciribeas,,ˈkɪɾʲəˌbas
abhaile,Connacht,əˈwalʲə
coguas,Munster,kəˈɡuəsˠ
naomh,Connacht,n̪ˠiːvˠ
Pilib,,ˈpʲɪlʲəbʲ
tithe,,ˈtʲɪhɪ
arán,Ulster,ˈaɾˠanˠ
bámhar,Connacht,ˈbˠɑːwəɾˠ
cnoic,Aran,knˠic
shá,Munster; Connacht,hɑː
Laighin,,l̪ˠəinʲ
cnaipe,Munster,ˈkn̪ˠapʲə
aill,Munster,ɑilʲ
Rinn,Cois-Fharraige,ɾˠiːn̠ʲ
comhionann,Cois-Fharraige; Connacht,ˈkuːˈaːn̪ˠən̪ˠ
comhrá,Connacht,ˈkoːɾˠɑː
coiteann,Ulster,ˈkʌtʲən̪ˠ
cearnóige,Connacht,ˈcɑːɾˠn̪ˠoːɟə
tabhaigh,Munster,ˈt̪ˠauɪɟ
liobairne,Ulster,ˈl̪ˠʌbˠəɾˠn̠ʲə
earráideach,Munster,aˈɾˠaːdʲəx
i ngeall ar,Mayo; Connacht,əˈɲal̪ˠ ɛɾʲ
na,,n̪ˠə
uireasa,,ˈɪɾʲəsˠə
maoineach,Munster; Connacht,"ˈmˠiːnʲəx, ˈmˠĩːnʲəx"
Chill Mhantáin,Munster,ˌçiːlʲ vˠɑn̪ˠˈt̪ˠɑːnʲ
altadh,Galway; Ulster; Mayo,ˈal̪ˠt̪ˠətʲ
dánlann,Ulster,ˈd̪ˠæːn̪ˠl̪ˠən̪ˠ
creidte,Ulster,"ˈcɾʲɛtʲə, ˈcɾʲɪtʲə"
baladh,Aran; Connemara,ˈbˠɑlˠ(h)ə
fágáil,Ulster,"ˈfˠaːɡælʲ, ˈfˠaːɡæl̠ʲtʲ"
deinimíd,Munster,dʲɪnʲəˈmʲiːdʲ
gaofar,Munster,ˈɡeːfˠəɾˠ
fhág,Munster; Connacht,ˈɑːɡ
fhág,Ulster,ˈæːɡ
scríobh,Ulster; Connacht,ʃcɾʲiːw
scríobh,Munster,ʃcɾʲiːvˠ
scríobh,Kerry; Munster,sˠcɾʲiːvˠ
teach,,tʲax
teach,Cois-Fharraige,tʲæːx
deartháir,,"ˈdʲaɾˠhaɾʲ, ˈdʲɾʲiçaːɾʲ"
deartháir,Aran,ˈdʲɾʲɑːhəɾʲ
deartháir,Cois-Fharraige,ˈdʲɾʲɑːɾʲ
deartháir,Munster,dʲɾʲəˈhaːɾʲ
deartháir,Ulster,"ˈdʲæːɾˠhaɾʲ, ˈdʲæːɾˠhəɾʲ"
cat,Aran,kɔt̪ˠ
cat,Cois-Fharraige,kʊt̪ˠ
cat,Mayo; Ulster,kat̪ˠ
cat,Aran; Munster,kɑt̪ˠ
bord,,bˠoːɾˠd̪ˠ
bord,Aran,bˠɑuɾˠd̪ˠ
bord,Connemara,bˠəuɾˠd̪ˠ
ceann,Galway,cɑːn̪ˠ
ceann,Mayo,can̪ˠ
ceann,Munster,cɑun̪ˠ
ceann,Ulster,cɨ̞n̪ˠ
poll,Kerry,pˠɔul̪ˠ
poll,Galway; Kerry,pˠɑul̪ˠ
poll,Ulster,pˠʌl̪ˠ
balla,,
balla,Aran,ˈbˠɑl̪ˠə
balla,Mayo; Ulster; Connemara,ˈbˠal̪ˠə
leabhar,Connacht,l̠ʲəuɾˠ
leabhar,Munster,lʲɑuɾˠ
leabhar,Ulster,l̠ʲoːɾˠ
samhradh,Galway; Munster,"ˈsˠauɾˠə, ˈsˠãuɾˠə"
samhradh,Mayo,ˈsˠauɾˠuː
samhradh,Ulster,ˈsˠãuɾˠu
beannacht,Connacht,ˈbʲan̪ˠəxt̪ˠ
beannacht,Munster,bʲəˈn̪ˠaxt̪ˠ
beannacht,Ulster,ˈbʲan̪ˠa(x)t̪ˠ
fonn,Galway; Cork,fˠuːn̪ˠ
fonn,Kerry,fˠɑun̪ˠ
fonn,Ulster,fˠʌn̪ˠ
leagan,Cois-Fharraige,"ˈl̠ʲæɡən̪ˠ, ˈl̠ʲæːɡən̪ˠ"
leagan,Mayo,ˈlʲaɡənˠ
leagan,Ulster,"ˈl̠ʲɨɡənˠ, ˈl̠ʲɨɡən̪ˠ"
teanga,Aran; Kerry,ˈtʲaŋɡə
teanga,Cois-Fharraige,ˈtʲæːŋɡə
teanga,Waterford; Mayo; Cork,ˈtʲaŋə
teanga,Ulster,ˈtʲaŋiː
seacht,,ʃaxt̪ˠ
seacht,Cois-Fharraige,"ʃæxt̪ˠ, ʃæːxt̪ˠ"
aghaidh,Ulster; Aran,ˈaiə
aghaidh,Aran; Connacht,ai
aghaidh,Munster,ɑiɟ
aghaidh,Ulster,"əi̯, ɤi̯"
nimhe,Connacht,ˈn̠ʲivʲə
nimhe,Munster,nʲĩː
nimhe,Ulster,ˈn̠ʲɨ̃vʲə
bóthar,,ˈbˠoːhəɾˠ
bóthar,Cois-Fharraige,ˈbˠoːɾˠ
bóthar,Ulster,ˈbˠɔhəɾˠ
oíche,,
oíche,Aran,"iə, ˈɪhə"
oíche,Ulster; Aran,ˈiːhə
oíche,Cois-Fharraige,ˈiː
oíche,Mayo,ˈiːçə
oíche,Munster,ˈiːhɪ
oíche,Ulster,"ˈĩːhə, ˈĩːçə"
fear,,fʲaɾˠ
fear,Cois-Fharraige,fʲæɾˠ
muc,,mˠʊk
fliuch,Aran,fʲlʲɞx
fliuch,Ulster; Cois-Fharraige; Aran,fʲlʲɔx
fliuch,Munster,fʲlʲɯx
fliuch,Ulster,"fʲlʲɨ̞x, fʲlʲʊx, fʲlʲʌx"
fada,Aran; Munster,ˈfˠɑd̪ˠə
fada,Mayo; Ulster; Connemara,ˈfˠad̪ˠə
beag,Munster; Connacht,bʲɞɡ
beag,Ulster,bʲɨ̞ɡ
úrú,,ˈuːɾˠuː
bacach,Connacht,ˈbˠakəx
bacach,Cois-Fharraige; Connacht,ˈbˠaːkəx
bacach,Munster,bˠəˈkɑx
bacach,Ulster,ˈbˠaka(x)
isteach,,əʃˈtʲax
isteach,Cois-Fharraige,"əʃˈtʲæx, əʃˈtʲæːx"
baile,Aran,"ˈbˠalə, ˈbˠælə"
baile,Connemara,ˈbˠɑːlʲə
baile,Munster,ˈbˠalʲə
baile,Ulster,"ˈbˠælʲə, ˈbˠɛlʲə, ˈbˠelʲə"
duine,Ulster; Munster; Connacht,ˈd̪ˠɪnʲə
duine,Ulster,ˈd̪ˠɪn̠ʲə
Gaeltacht,Munster; Connacht,ˈɡeːl̪ˠt̪ˠəxt̪ˠ
Gaeltacht,Ulster,ˈɡeːl̪ˠt̪ˠaxt̪ˠ
Conamara,Galway,"konˠəˈmaɾˠə, ˌkun̪ˠəˈmaːɾˠə"
Conamara,Galway; Aran,kon̪ˠəˈmaɾˠə
Conamara,Galway; Cois-Fharraige,ˌkun̪ˠəˈmaɾˠə
Gaeilge,Galway,ˈɡeːlʲɟɪ
Gaeilge,Mayo; Ulster,ˈɡeːlʲɪc
Gaeilge,Munster,"ˈɡeːl̪ˠənʲ, ˈɡɰeːl̪ˠɪnʲ, ˈɡɰeːl̪ˠɪɲ"
aoibhinn,Ulster; Connacht,ˈiːvʲən̠ʲ
aoibhinn,Waterford; Cork,ˈiːvʲɪɲ
aoibhinn,Kerry,ˈiːvʲənʲ
buí,,
buí,Munster; Connacht,bˠiː
buí,Ulster,bˠiə
caol,Ulster; Connacht,"kiːlˠ, kiːl̪ˠ"
caol,Munster,"keːl̪ˠ, këːə̯l̪ˠ"
caol,Ulster,kɯːlˠ
leathan,Ulster; Connacht,"ˈl̠ʲahənˠ, ˈl̠ʲahən̪ˠ"
leathan,Munster,ˈlʲahən̪ˠ
leathan,Ulster,"ˈl̠ʲahanˠ, ˈl̠ʲahan̪ˠ"
drochbhean,Munster,ˈd̪ˠɾˠʌˌvʲan̪ˠ
fuinneog,Connacht,ˈfˠɪn̠ʲoːɡ
fuinneog,Cork,fˠɪˈɲoːɡ
fuinneog,Kerry,fʲɪˈnʲoːɡ
fuinneog,Ulster,"ˈfˠɪn̠ʲaɡ, ˈfˠɪn̠ʲɔɡ"
fuinneog,Waterford,fʲɪˈɲuːɡ
oiliúint,Munster,əˈlʲuːnʲtʲ
oiliúint,Ulster,ˈɛlʲunʲ
staighre,Ulster; Connacht,ˈsˠt̪ˠaiɾʲə
staighre,Munster,ˈsˠt̪ˠɑiɾʲə
fios,Connacht,fʲɪsˠ
fios,Ulster; Munster,fʲɨ̞sˠ
comhrá,Connacht,ˈkoːɾˠɑː
comhrá,Munster,koːˈɾˠɑː
comhrá,Ulster,ˈkõːɾˠɑ̃
oícheanta,Cois-Fharraige,ˈiːn̪ˠt̪ˠiː
oícheanta,Ulster; Connacht,ˈiːçən̪ˠt̪ˠə
oícheanta,Munster,ˈiːhən̪ˠt̪ˠə
codladh,Galway; Munster,ˈkol̪ˠə
codladh,Mayo,ˈkol̪ˠuː
codladh,Ulster,ˈkʌl̪ˠuː
luigh,Cois-Fharraige,l̪ˠɔ
luigh,Mayo; Ulster,l̪ˠiː
luigh,Munster,l̪ˠɪɟ
fiche,Ulster; Aran; Munster,ˈfʲɪhə
fiche,Cois-Fharraige,fʲiː
fiche,Mayo,ˈfʲɪçə
saibhir,Ulster,"ˈsˠəivʲəɾʲ, ˈsˠɛvʲəɾʲ, ˈsˠeivʲəɾʲ"
deacair,Cois-Fharraige,ˈdʲækəɾʲ
deacair,Kerry,ˈdʲakəɾʲ
deacair,Aran; Kerry,ˈdʲɞkəɾʲ
sláinte,Cois-Fharraige,"ˈsˠl̪ˠan̠ʲtʲə, ˈsˠl̪ˠəin̠ʲtʲə"
sláinte,Munster,ˈsˠl̪ˠɑːnʲtʲə
sláinte,Ulster,ˈsˠl̪ˠaːn̠ʲtʲə
ceart,,"caɾˠt̪ˠ, cæːɾˠt̪ˠ"
ceart,Cois-Fharraige,cæɾˠt̪ˠ
lae,,l̪ˠeː
laoch,Ulster; Connacht,l̪ˠiːx
laoch,Munster,l̪ˠeːx
laoch,Ulster,l̪ˠɯːx
aer,Ulster; Munster; Connacht,eːɾˠ
aer,Ulster,ɛːɾˠ
ceo,Munster; Connacht,coː
ceo,Ulster,cɔː
ceol,,
ceol,Connacht,coːlˠ
ceol,Munster; Connacht,coːl̪ˠ
ceol,Ulster,"cɔːlˠ, cɔːl̪ˠ"
coir,,kɛɾʲ
coir,Ulster,kɪɾʲ
coill,Connacht,"kail̠ʲ, kɞl̠ʲ"
coill,Galway; Connacht,koil̠ʲ
coill,Mayo; Connacht,kel̠ʲ
coill,Kerry; Munster; Cork,kiːlʲ
coill,Waterford; Munster,kəilʲ
coill,Ulster,kɪl̠ʲ
faoi,,fˠiː
gaoth,Ulster; Connacht,"ɡiː, ɡɯː"
gaoth,Munster,ɡeːh
dearmad,Ulster; Mayo; Aran,ˈdʲaɾˠəmˠəd̪ˠ
dearmad,Cois-Fharraige,"ˈdʲæɾˠəmˠəd̪ˠ, ˈdʲæːɾˠəmˠəd̪ˠ"
dearmad,Kerry,dʲaˈɾˠuːd̪ˠ
seomraí,,"ˈʃoːmˠɾˠiː, ˈʃuːmˠɾˠiː"
doras,Aran; also,ˈd̪ˠɞɾˠəsˠ
doras,Ulster; Connacht,ˈd̪ˠɔɾˠəsˠ
doras,Munster,ˈd̪ˠʌɾˠəsˠ
amhrán,Connacht,"ˈoːɾˠɑːnˠ, ˈoːɾˠɑːn̪ˠ"
amhrán,Aran; also; Connacht,ˈɑːɾˠɑːnˠ
amhrán,Munster,"ouˈɾˠɑːn̪ˠ, uːˈɾˠɑːn̪ˠ, ũːˈɾˠɑ̃ːn̪ˠ, ɑ̃ũˈɾˠɑ̃ːn̪ˠ"
amhrán,Ulster,"ˈuəɾˠanˠ, ˈɔːɾˠanˠ, ˈɔːɾˠan̪ˠ"
dearcadh,Galway,ˈdʲaɾˠkəvˠ
dearcadh,Galway; Ulster; Mayo,ˈdʲaɾˠkətʲ
dearcadh,Galway; Munster,ˈdʲaɾˠkə
dearcadh,Mayo; Ulster,ˈdʲaɾˠkuː
dearcadh,Munster,ˈdʲaɾˠkəɡ
dearcadh,Galway; Munster,ˈdʲaɾˠkəx
dearfa,,ˈdʲaɾˠəfˠə
dearfa,Aran,"ˈdʲarˠfˠə, ˈdʲɛɾˠfˠə"
seanbhean,Ulster; Connacht,ˈʃanˠvʲanˠ
seanbhean,Cois-Fharraige; Ulster; Connacht,ˈʃæːn̪ˠˌvʲæːn̪ˠ
seanbhean,Munster,ˈʃan̪ˠəˌvʲan̪ˠ
bhean,Galway,vʲænˠ
bhean,Galway; Cois-Fharraige,vʲæːn̪ˠ
bhean,Mayo; Ulster,vʲanˠ
bhean,Munster,vʲan̪ˠ
fíoruisce,Ulster,ˈfʲiːɾʲˌɪʃcɪ
beart,,bʲaɾˠt̪ˠ
bean,Aran,bʲæn
bean,Cois-Fharraige,bʲæːn̪ˠ
bean,Mayo; Ulster,bʲanˠ
bean,Mayo; Ulster; Munster,bʲan̪ˠ
geal,,"ɟalˠ, ɟal̪ˠ"
eagla,Aran,ˈaːɡlə
eagla,Mayo,ˈaɡlˠuː
eagla,Munster,ˈaɡəl̪ˠə
eagla,Ulster,"ˈɨ̞ɡlˠə, ˈɨ̞ɡl̪ˠə"
muid,,mˠɪdʲ
duit,,d̪ˠɪtʲ
duit,Munster,d̪ˠɞtʲ
fuil,Munster; Connacht,fˠɪlʲ
fuil,Ulster,fˠɨ̞lʲ
goil,,"ɡɔlʲ, ɡɛlʲ"
goil,Aran,ɡɞl
cuir,,kɪɾʲ
druid,,d̪ˠɾˠɪdʲ
druid,Aran,"d̪ˠɾˠɛdʲ, ˈd̪ˠɞɾˠədʲ"
luibh,Munster; Connacht,l̪ˠɪvʲ
luibh,Ulster,"l̪ˠɨ̞fʲ, l̪ˠɨ̞vʲ"
ceist,,cɛʃtʲ
ocht,Connacht,ɔxt̪ˠ
ocht,Munster,ɞxt̪ˠ
ocht,Ulster,ʌxt̪ˠ
páiste,Munster; Connacht,ˈpˠɑːʃtʲə
páiste,Ulster,ˈpˠaːʃtʲə
sparán,Connacht,ˈsˠpˠaɾˠɑːnˠ
sparán,Munster,sˠpˠəˈɾˠɑːnˠ
sparán,Ulster,"ˈsˠpˠaɾˠanˠ, ˈsˠpˠɔɾˠanˠ"
scéal,Ulster; Connacht,"ʃceːlˠ, ʃceːl̪ˠ"
scéal,Munster,"sˠcial̪ˠ, ʃciːa̯l̪ˠ"
scéal,Ulster,"ʃciəlˠ, ʃciəl̪ˠ"
bláth,Connacht,"bˠlˠɑː, bˠl̪ˠɑː"
bláth,Munster,bˠl̪ˠɑːh
bláth,Ulster,"bˠlˠaː, bˠl̪ˠaː"
cnoc,Connacht,"knok, knuk, knɞk, kɾˠok, kɾˠuk, kɾˠɞk"
cnoc,Munster,kn̪ˠɞk
cnoc,Kerry; Munster; Cork,kn̪ˠuk
cnoc,Waterford; Munster,kəˈn̪ˠuk
cnoc,Ulster,kɾˠʌk
gnó,Connacht,"ɡnˠoː, ɡnˠuː, ɡɾˠoː, ɡɾˠuː"
gnó,Munster,ɡn̪ˠoː
gnó,Ulster,ˈɡɾˠẽːhə
dlí,Aran,"dʲliː, d̪ˠəˈliə"
dlí,Cois-Fharraige; Ulster; Munster,dʲlʲiː
dlí,Mayo; Ulster,ˈdʲlʲiːw
mná,Aran; Munster,"mˠn̪ˠɑː, mˠn̪ˠɑ̃ː"
mná,Mayo; Connemara,mˠɾˠɑː
mná,Ulster,mˠɾˠaː
trá,Cois-Fharraige,t̪ˠɾˠɑːw
trá,Cois-Fharraige; Munster; Connacht,t̪ˠɾˠɑː
trá,Cois-Fharraige; genitive,tˠrˠɑːw
trá,Munster,t̪ˠɾˠɑːɟ
trá,Ulster,"t̪ˠɾˠaː, t̪ˠɾˠaːj, t̪ˠɾˠaːw"
uisce,,"ˈiʃcə, ˈiʃcɪ"
obair,Munster; Connacht,ˈɔbˠəɾʲ
obair,Ulster,"ˈʊbˠəɾʲ, ˈʌbˠəɾʲ"
imir,,ˈɪmʲəɾʲ
eolas,Connacht,ˈoːlˠəsˠ
eolas,Munster; Connacht,ˈoːl̪ˠəsˠ
eolas,Ulster,"ˈɔːlˠəsˠ, ˈɔːl̪ˠəsˠ"
athair,,"ˈahæɾʲ, ˈahəɾˠ, ˈæhæɾʲ, ˈɛhəɾˠ"
athair,Aran,ˈæhəɾʲ
athair,Cois-Fharraige,"æɾʲ, æːɾʲ"
athair,Munster,ˈɑhəɾʲ
athair,Mayo; Munster,ˈahəɾʲ
máthair,Connacht,ˈmˠãːhəɾʲ
máthair,Cois-Fharraige; Connacht,ˈmˠɑːɾʲ
máthair,Munster,ˈmˠɑ̃ːhəɾʲ
máthair,Munster; Connacht,ˈmˠɑːhəɾʲ
máthair,Ulster,"ˈmˠahæɾʲ, ˈmˠɑhəɾʲ, ˈmˠɑ̃həɾʲ, ˈmˠɛhəɾʲ, ˈmˠʌhəɾʲ ~ ˈmˠihəɾʲ"
deirfiúr,,"ˈdʲɛɾʲəfʲəɾˠ, ˈdʲɛɾʲəhuːɾˠ"
deirfiúr,Aran,ˈdʲɾʲauhəɾˠ
deirfiúr,West; South; Mayo; Aran; Connemara,ˈdʲɾʲɛhuːɾˠ
deirfiúr,Cois-Fharraige,ˈdʲɾʲauɾˠ
deirfiúr,Cork,dʲɾʲəˈfʲuːɾˠ
deirfiúr,Kerry,dʲɾʲəˈfˠuːɾˠ
deirfiúr,Waterford,dʲɛɾʲəˈfˠuːɾˠ
imirt,Munster; Connacht,ˈɪmʲəɾˠtʲ
imirt,Ulster,ˈɨ̞mʲəɾˠtʲ
oibre,,ˈɛbʲɾʲə
oibre,Cois-Fharraige,ˈaibʲɾʲə
oibre,Munster,ˈɛbʲəɾʲə
ceacht,,caxt̪ˠ
ceacht,Cois-Fharraige,cæxt̪ˠ
arm,Aran; Munster,ˈɑɾˠəmˠ
arm,Mayo; Ulster; Connemara,ˈaɾˠəmˠ
borb,Kerry,ˈbˠʌɾˠəbˠ
borb,Ulster,"ˈbˠaɾˠəbˠ, ˈbˠɔɾˠəbˠ"
bolg,,"ˈbˠɔlˠəɡ, ˈbˠɔl̪ˠəɡ"
bolg,Aran,ˈbˠɔlək
garbh,Aran; Munster,ˈɡɑɾˠəvˠ
garbh,Connemara,ˈɡaɾˠəvˠ
garbh,Mayo; Ulster,ˈɡaɾˠuː
gorm,Connacht,ˈɡɞɾˠəmˠ
gorm,Ulster; Connacht,ˈɡɔɾˠəmˠ
gorm,Kerry,ˈɡʌɾˠəmˠ
gairm,,
gairm,Connacht,ˈɡeɾʲəmʲ
gairm,Munster,ˈɡaɾʲəmʲ
gairm,Ulster,ˈɡɪɾʲəmʲ
balbh,Aran,ˈbˠɑləvˠ
balbh,Connemara,"ˈbˠalˠəvˠ, ˈbˠal̪ˠəvˠ"
balbh,Mayo,"ˈbˠalˠuː, ˈbˠal̪ˠuː"
balbh,Munster,ˈbˠɑl̪ˠəvˠ
balbh,Ulster,"ˈbˠɔlˠuː, ˈbˠɔl̪ˠuː"
seilbh,,ˈʃɛlʲəvʲ
seilbh,Ulster; also,ˈʃɨ̞lʲəvʲ
dearg,,ˈdʲaɾˠəɡ
dearg,Aran,ˈdʲaɾˠək
dearg,Cois-Fharraige,"ˈdʲæɾˠəɡ, ˈdʲæːɾˠəɡ"
fearg,Aran,"ˈfʲaɾˠəɡ, ˈfʲæɾˠəɡ"
fearg,Cois-Fharraige,ˈfʲæːɾˠəɡ
colm,Connacht,ˈkolˠəmˠ
colm,Cois-Fharraige; Connacht,ˈkol̪ˠəmˠ
colm,Ulster; Munster,ˈkɔl̪ˠəmˠ
colm,Ulster,"ˈkɔlˠəmˠ, ˈkʌlˠəmˠ"
ainm,Galway,"ˈænʲəmʲ, ˈæːnʲəmʲ"
ainm,Mayo; Munster,ˈanʲəmʲ
ainm,Ulster,ˈɛnʲəmʲ
scrúdaigh,Galway,ˈsˠkɾˠuːd̪ˠə
scrúdaigh,Mayo,ˈsˠkɾˠuːd̪ˠiː
scrúdaigh,Munster,ˈsˠkɾˠuːd̪ˠɪɟ
scrúdaigh,Ulster,ˈsˠkɾˠuːd̪ˠi
cónaigh,Connacht,"ˈkoːnˠiː, ˈkoːnˠə"
cónaigh,Munster,ˈkoːn̪ˠɪɟ
cónaigh,Ulster,ˈkɔːnˠi
beannaigh,Galway,ˈbʲæn̪ˠə
beannaigh,Mayo,ˈbʲan̪ˠiː
beannaigh,Munster,bʲaˈn̪ˠɪɟ
beannaigh,Ulster,ˈbʲan̪ˠi
teann,Galway,tʲɑːn̪ˠ
teann,Mayo; Ulster,tʲan̪ˠ
teann,Munster,tʲaun̪ˠ
trom,Galway,t̪ˠɾˠuːmˠ
trom,Mayo,t̪ˠɾˠʊmˠ
trom,Munster,"t̪ˠɾˠoumˠ, t̪ˠɾˠɑumˠ"
trom,Ulster,t̪ˠɾˠʌmˠ
am,,əmˠ
am,Galway,ɑːmˠ
am,Galway; Ulster; Mayo,amˠ
am,Munster,aumˠ
cam,Waterford; Cork,kaumˠ
cam,Galway,kɑːmˠ
cam,Kerry,koumˠ
cam,Mayo; Ulster,kamˠ
gall,Aran,ɡɑ(ː)l̪ˠ
gall,Cois-Fharraige,ɡɑːl̪ˠ
gall,Ulster,ɡal̪ˠ
dún,,d̪ˠuːnˠ
dubh,Aran,"d̪ˠɞ, d̪ˠʊ"
dubh,Connemara,d̪ˠʊ(vˠ)
dubh,Mayo,d̪ˠʊw
dubh,Mayo; Ulster; rare,d̪ˠʊfˠ
dubh,Munster,d̪ˠʊvˠ
dubh,Ulster,"d̪ˠʊh, d̪ˠʊʍ"
móin,Kerry,mˠoːnʲ
móin,Cois-Fharraige; Kerry,mˠuːnʲ
dubh,Aran,"d̪ˠɞ, d̪ˠʊ"
dubh,Connemara,d̪ˠʊ(vˠ)
dubh,Mayo,d̪ˠʊw
dubh,Mayo; Ulster; rare,d̪ˠʊfˠ
dubh,Munster,d̪ˠʊvˠ
dubh,Ulster,"d̪ˠʊh, d̪ˠʊʍ"
samhradh,Galway; Munster,"ˈsˠauɾˠə, ˈsˠãuɾˠə"
samhradh,Mayo,ˈsˠauɾˠuː
samhradh,Ulster,ˈsˠãuɾˠu
cnámh,Galway,knaːvʲ
cnámh,Galway; Aran,knɑːvʲ
cnámh,Galway; Cois-Fharraige,kɾɑːvʲ
cnámh,Mayo; Ulster,kɾˠãːvʲ
cnámh,plural-only; plural; genitive; Ulster; Mayo,kɾˠãːw
cnámh,Munster,kn̪ˠɑ̃ːvˠ
nimhe,Connacht,ˈn̠ʲivʲə
nimhe,Munster,nʲĩː
nimhe,Ulster,ˈn̠ʲɨ̃vʲə
aghaidh,Ulster; Aran,ˈaiə
aghaidh,Aran; Connacht,ai
aghaidh,Munster,ɑiɟ
aghaidh,Ulster,"əi̯, ɤi̯"
leabhar,Connacht,l̠ʲəuɾˠ
leabhar,Munster,lʲɑuɾˠ
leabhar,Ulster,l̠ʲoːɾˠ
bóthar,,ˈbˠoːhəɾˠ
bóthar,Cois-Fharraige,ˈbˠoːɾˠ
bóthar,Ulster,ˈbˠɔhəɾˠ
cat,Aran,kɔt̪ˠ
cat,Cois-Fharraige,kʊt̪ˠ
cat,Mayo; Ulster,kat̪ˠ
cat,Aran; Munster,kɑt̪ˠ
fios,Connacht,fʲɪsˠ
fios,Ulster; Munster,fʲɨ̞sˠ
coill,Connacht,"kail̠ʲ, kɞl̠ʲ"
coill,Galway; Connacht,koil̠ʲ
coill,Mayo; Connacht,kel̠ʲ
coill,Kerry; Munster; Cork,kiːlʲ
coill,Waterford; Munster,kəilʲ
coill,Ulster,kɪl̠ʲ
gort,Munster,ɡʌɾˠt̪ˠ
gort,Ulster,ɡɔɾˠt̪ˠ
caol,Ulster; Connacht,"kiːlˠ, kiːl̪ˠ"
caol,Munster,"keːl̪ˠ, këːə̯l̪ˠ"
caol,Ulster,kɯːlˠ
gaoth,Ulster; Connacht,"ɡiː, ɡɯː"
gaoth,Munster,ɡeːh
aoibhinn,Ulster; Connacht,ˈiːvʲən̠ʲ
aoibhinn,Waterford; Cork,ˈiːvʲɪɲ
aoibhinn,Kerry,ˈiːvʲənʲ
móin,Kerry,mˠoːnʲ
móin,Cois-Fharraige; Kerry,mˠuːnʲ
bord,,bˠoːɾˠd̪ˠ
bord,Aran,bˠɑuɾˠd̪ˠ
bord,Connemara,bˠəuɾˠd̪ˠ
poll,Kerry,pˠɔul̪ˠ
poll,Galway; Kerry,pˠɑul̪ˠ
poll,Ulster,pˠʌl̪ˠ
fonn,Galway; Cork,fˠuːn̪ˠ
fonn,Kerry,fˠɑun̪ˠ
fonn,Ulster,fˠʌn̪ˠ
drochbhean,Munster,ˈd̪ˠɾˠʌˌvʲan̪ˠ
ceann,Galway,cɑːn̪ˠ
ceann,Mayo,can̪ˠ
ceann,Munster,cɑun̪ˠ
ceann,Ulster,cɨ̞n̪ˠ
beannaigh,Galway,ˈbʲæn̪ˠə
beannaigh,Mayo,ˈbʲan̪ˠiː
beannaigh,Munster,bʲaˈn̪ˠɪɟ
beannaigh,Ulster,ˈbʲan̪ˠi
