word,tags,ipa,results
Maoldúin,Connacht,ˈmˠiːl̪ˠd̪ˠuːnʲ,mˠiːl̪d̪ən̪
Meicsiceo,,"ˈmɛk.sɪ.koː, ˈmʲɛc.ʃɪ.coː",mʲɛcʃicoː
Meireacá,Connacht,ˈmʲɛɾʲəkɑː,mʲɛɾʲəkə
Meiriceá,Connacht,ˈmʲɛɾʲəcɑː,mʲɛɾʲici
Meán Fómhair,,ˌmʲɑːn̪ˠ ˈfoːwəɾʲ,mʲɑn̪ fˠɔvʲiɾʲ
Mh,,"vʲ, w",v
Mhacha,,ˈwaxə,wɑxə
Mhuire,Ulster; Connacht,ˈwɪɾʲə,wɪɾˠə
Mháire,Connacht,ˈwɑːɾʲə,vʲaiɾʲi
Mhí,,vʲiː,vʲɪ
Micheál,,ˈmʲɪçaːlˠ,mʲɪxəl̪
Muileann gCearr,,"ənˠ ˌmˠɪlʲən̪ˠ ˈɟɑːɾˠ, ən̪ˠ ˌmˠɪlʲən̪ˠ ˈɟɑːɾˠ",mˠɪl̪ən̪ˠ gɑːɾˠ
Muineachán,Connacht,"ˈmˠɪnʲəxɑːnˠ, ˈmˠɪnʲəxɑːn̪ˠ",mˠɪn̪əxən̪
Muire,,ˈmˠɪɾʲə,mˠɪɾʲi
Muiris,,ˈmˠiɾʲəʃ,mˠɪɾʲiʃ
Muirís,,ˈmˠɪɾʲiːʃ,mˠɪɾʲiʃ
Mumhain,,mˠuːnʲ,mˠɔvʲən̪
Mumhan,,mˠuːnˠ,mˠəuən̪
Máire,Munster; Connacht,ˈmˠɑːɾʲə,mʲaiɾʲi
Máirt,,mˠaːɾˠtʲ,mʲɑːɾʲt̪
Máirtín,Connacht,ˈmˠɑːɾˠtʲiːnʲ,mʲaiɾʲtʲən̪
Máiréad,Connacht,ˈmˠɑːɾʲeːd̪ˠ,mʲaiɾʲəd̪
Máirín,Connacht,ˈmˠɑːɾʲiːnʲ,mʲaiɾʲən̪
Málta,,ˈmˠɑːl̪ˠt̪ˠə,mˠɑl̪t̪ə
Márta,,ˈmˠɑːɾˠt̪ˠə,mˠɑɾˠt̪ə
Méabh,Connacht,mʲeːw,mʲəu
Méibhín,,ˈmʲeːvʲiːnʲ,mʲɛvʲən̪
Mí,,mʲiː,mʲɪ
Múscraí,,mˠuːz̪ˠˈɡɾˠiː,mˠɔsˠkɾʲi
Naoise,,ˈn̪ˠiːʃə,n̪iːʃi
Nc,,"ŋk, ɲc",nk
Neipeailis,,ˈn̠ʲɛpʲalʲɪʃ,n̪ɛpʲəl̪iʃ
Niall,,n̠ʲiəl̪ˠ,n̪iəl̪ˠ
Niamh,Ulster; Connacht,n̠ʲiəw,n̪iəə
Nic,,nʲɪc,n̪ɪc
Niocláis,,ˈn̠ʲɪklˠaːʃ,n̪ɪkl̪iʃ
Nioclás,,ˈn̠ʲɪklˠaːsˠ,n̪ɪkl̪əsˠ
Nn,,"n̠ʲ, n̪ˠ",n̪ˠ
Nollag,Connacht,ˈn̪ˠolˠək,n̪ɔl̪ˠəg
Nollaig,Connacht,"ˈn̪ˠolˠəc, ˈn̪ˠol̪ˠəc",n̪ɔl̠ʲəg
Nollaigí,,ˈn̪ˠɔl̪ˠəɟiː,n̪ɔl̠ʲəgə
Nuala,,ˈn̪ˠuːəlˠə,n̪ual̪ə
Nás,Munster; Connacht,ə(n̪ˠ)ˈn̪ˠɑːsˠ,n̪ɑsˠ
Nás na Ríogh,Munster; Connacht,ˌn̪ˠɑːsˠ n̪ˠə ˈɾˠiː,n̪ɑsˠ n̪ɑ ɾˠiə
Ní,,nʲiː,n̪ɪ
Ocsatánais,,"ɔksəˈtˠaːnˠɪʃ, ˈɔksətˠaːnˠɪʃ",ɔksˠət̪ən̪iʃ
Odhrán,Connacht,ˈoːɾˠɑːnˠ,ɔɣɾˠən̪
Oireachtas,Connacht,ˈɛɾʲəxt̪ˠəsˠ,ɛɾʲəxt̪əsˠ
Oisín,Connacht,ˈɔʃiːnʲ,ɛʃən̪
Ollainnis,,ˈɔl̪ˠən̠ʲəʃ,ɔl̠ʲən̠ʲəsˠ
Ostair,,ˈɔsˠt̪ˠəɾʲ,ɔstʲiɾʲ
Oíche Inide,,ˈiːç ˈɪnʲədʲə,ɔçi ɪn̪idʲi
Parthalán,Connacht,ˈpˠɑɾˠhəlˠɑːnˠ,pˠɑɾˠhəl̪ən̪
Peadar,,ˈpʲad̪ˠəɾˠ,pʲɑd̪əɾˠ
Peige,,ˈpʲɛɟə,pʲɛɟi
Peirs,,pʲɛɾʲʃ,pʲəiɾʲsˠ
Peirsis,,ˈpʲɛɾʲʃɪʃ,pʲɛɾʲʃiʃ
Ph,,"fʲ, fˠ",fˠ
Pheadair,,ˈfʲad̪ˠəɾʲ,fʲ'ɑdʲiɾʲ
Pheadar,,ˈfʲad̪ˠəɾˠ,fʲ'ɑdʲəɾˠ
Pholainn,Kerry; Connacht,ˈfˠɔlˠən̠ʲ,fˠɔl̪ən̠ʲ
Pháras,Munster; Connacht,ˈfˠɑːɾˠəsˠ,fˠɑɾˠəsˠ
Pilib,,ˈpʲɪlʲəbʲ,pʲɪl̪ibʲ
Polainn,Kerry; Connacht,ˈpˠɔlˠən̠ʲ,pˠɔl̪ən̠ʲ
Polainnis,,ˈpˠɔl̪ˠən̠ʲɪʃ,pˠɔl̪ən̠ʲəsˠ
Poncán,Connacht,"ˈpˠɔŋkɑːnˠ, ˈpˠʊŋkɑːnˠ",pˠɔn̪kən̪
Port Laoise,,pˠɔɾˠt̪ˠ ˈl̪ˠiːʃə,pˠəuɾˠt̪ lʲiːʃi
Port an Dúnáin,Connacht,"pˠɔɾˠt̪ˠ ə ˈd̪ˠuːnˠɑːnʲ, pˠɔɾˠt̪ˠ ə ˈd̪ˠuːn̪ˠɑːnʲ",pˠəuɾˠt̪ ɑn̪ d̪ɔn̪ən̪
Protastúnach,Connacht,ˈpˠɾˠɔt̪ˠəsˠt̪ˠuːn̪ˠəx,pˠɾˠɔt̪əsˠt̪ən̪əx
Páidín,Connacht,ˈpˠɑːdʲiːnʲ,pʲaidʲən̪
Páras,Munster; Connacht,ˈpˠɑːɾˠəsˠ,pˠɑɾˠəsˠ
Pól,Munster; Connacht,pˠoːlˠ,pˠɔl̪
Raeta-Rómáinsis,,"ˈɾˠeːtˠəroːˌmˠaːnʲʃɪʃ, ˌɾˠeːtˠəroːˈmˠaːnʲʃɪʃ",ɾʲeːt̪əɾˠimʲənʃiʃ
Rinne,,ˈɾˠɪn̠ʲə,ɾʲɪn̠ʲə
Risteard,,ˈɾˠɪʃˌtʲɑːɾˠd̪ˠ,ɾʲɪʃtʲəɾˠd̪
Rián,,ˈɾˠiː.ɑːnˠ,ɾʲiən̪
Roibeárd,Connacht,ˈɾˠɛbʲɑːɾˠd̪ˠ,ɾʲɛbʲəɾˠd̪
Ros Comáin,,ɾˠɔsˠ ˈkʊmˠɑːnʲ,ɾˠɔsˠ kɛmʲən̪
Rosa,Munster; Connacht,ˈɾˠɔsˠə,ɾˠɔsˠə
Ruadhán,Connacht,ˈɾˠuːɑːnˠ,ɾˠɔəən̪
Ruairí,,ˈɾˠuəɾʲiː,ɾʲuaiɾʲi
Róimh,,ˈɾˠõːvʲ,ɾʲoiː
Róimhe,,ˈɾˠõːvʲə,ɾʲɔivʲə
Róis,,ɾˠoːʃ,ɾʲɛʃ
Róisín,Connacht,ˈɾˠoːʃiːnʲ,ɾʲɛʃən̪
Rómáinis,Connacht,ˈɾˠoːmˠɑːnʲəʃ,ɾˠɛmʲən̪iʃ
Rónán,Connacht,ˈɾˠoːnˠɑːnˠ,ɾˠɔn̪ən̪
Rúis,,ɾˠuːʃ,ɾˠɪʃ
Rúise,,ˈɾˠuːʃə,ɾˠɪʃi
Rúisis,,ˈɾˠuːʃəʃ,ɾˠɪʃiʃ
SEIF,,ʃɛfʲ,ʃɛfʲ
Sabóid,Connacht,ˈsˠabˠoːdʲ,sˠɑbʲidʲ
Samhain,Connacht,"sˠəunʲ, ˈsˠɑvˠən",sˠɑvʲən̪
Samhna,,ˈsˠəʊnˠə,sˠəuəə
San,,sˠanˠ,sˠɑn̪
Saoirse,,ˈsˠiːɾˠʃə,ʃiːɾʲʃi
Sasana,,"ˈsˠasˠənˠə, ˈsˠasˠən̪ˠə",sˠɑsˠən̪ə
Sasana Nua,,ˌsˠasˠənˠə ˈn̪ˠuə,sˠɑsˠən̪ə n̪ua
Sasanach,Connacht,"ˈsˠasˠənˠəx, ˈsˠasˠən̪ˠəx",sˠɑsˠən̪əx
Satharn,,ˈsˠahəɾˠn̪ˠ,sˠɑhəɾˠn̪
Seapáin,,ˈʃapˠɑːnʲ,ʃɑpʲən̪
Seoighe,,ˈʃoːjə,ʃoːji
Seoirse,,ˈʃoːɾˠʃə,ʃoːɾʲʃi
Seáin,Munster; Connacht,ʃɑːnʲ,ʃain̪
Seáinín,Connacht,ˈʃɑːnʲiːnʲ,ʃain̪ən̪
Seán,Connacht,ʃɑːnˠ,ʃɑn̪
Seán,Munster; Connacht,ʃɑːn̪ˠ,ʃɑn̪
Sh,,h,
Shamhain,Connacht,"həunʲ, ˈhɑvˠən",hɑvʲən̪
Sheoirse,Munster; Connacht,ˈçoːɾˠʃə,ç'oːɾʲʃi
Sheáin,Munster; Connacht,"çɑːnʲ, çɑ̃ːnʲ",ç'ain̪
Shligigh,Connacht,ˈhlʲɪɟiː,hl̪ɪgjj
Sinn Féin,,"ʃɪnʲ fʲeːnʲ, ʃɪnʲ heːnʲ",ʃiːn̠ʲ fʲɛn̪
Sinéad,Connacht,ˈʃɪnʲeːd̪ˠ,ʃɪn̪əd̪
Siobhán,,ˈʃʊwaːn̪ˠ,sˠəuən̪
Sionainn,,ˈʃɪnˠən̠ʲ,sˠɪn̪ən̠ʲ
Sligeach,Connacht,ˈʃl̠ʲɪɟəx,sˠl̪ɪɟəx
Soirbis,,ˈsˠɔɾʲəbʲɪʃ,ʃɛɾʲbʲiʃ
Sorcha,,ˈsɔɾˠəxə,sˠɔɾˠxə
Sord,Connacht,sˠauɾˠd̪ˠ,sˠəuɾˠd̪
Sord Cholm Cille,Connacht,"ˌsˠauɾˠd̪ˠ xɔlˠəm ˈcɪl̠ʲə, ˌsˠauɾˠd̪ˠ xɔl̪ˠəm ˈcɪl̠ʲə",sˠəuɾˠd̪ xɔl̪mˠ cɪl̠ʲə
Sprantais,,ˈsˠpˠrˠan̪ˠt̪ˠɪʃ,sˠpˠɾˠɑntʲiʃ
Spáinn,Kerry; Connacht,sˠpˠɑːn̠ʲ,spʲæn̠ʲ
Spáinne,Kerry; Connacht,ˈsˠpˠɑːn̠ʲə,spʲain̠ʲə
Spáinnis,,ˈsˠpˠɑːn̠ʲəʃ,spʲain̠ʲəsˠ
Stiofáin,Connacht,ˈʃtʲʊfˠɑːnʲ,sˠt̪ɪfʲən̪
Stiofán,Connacht,"ˈʃtʲʊfˠɑːnˠ, ˈʃtʲʊfˠɑːn̪ˠ",sˠt̪ɪfˠən̪
Séamaisín,Connacht,ˈʃeːmˠəʃiːnʲ,ʃɑmʲiʃən̪
Séamas,,ˈʃeːmˠəsˠ,ʃɑmˠəsˠ
Séarlas,,ˈʃeːɾˠl̪ˠəsˠ,ʃæɾˠl̪əsˠ
Síle,,ˈʃiːlʲə,ʃɪl̪ə
T-léine,,t̪ˠiː ˈl̠ʲeːnʲə,tl̪ɛn̪ə
Tadhg,Munster; Connacht,t̪ˠai(ə)ɡ,t̪əig
Taoiseach,,,tʲiːʃəx
Taoiseach,Munster; Connacht,ˈt̪ˠiːʃəx,tʲiːʃəx
Tarbh,Connacht,ˈt̪ˠaɾˠuː,t̪ɑrv
Th,,h,
Thiarna,,ˈhiəɾˠn̪ˠə,çiəɾʲn̪ə
Tiarna,,ˈtʲiəɾˠn̪ˠə,tʲiəɾˠn̪ə
Tibéidis,Connacht,ˈtʲɪbʲeːdʲəʃ,tʲɪbʲidʲiʃ
Tiobraid Árann,,ˌtʲʊbˠɾˠədʲ ˈɑːɾˠən̪ˠ,t̪ɪbɾʲidʲ ɑɾˠən̪ˠ
Toirdhealbhach,Connacht,ˈtʲɾʲɛl̪ˠax,tʲɛɾʲjəlvəx
Tomáisín,Connacht,ˈt̪ˠʊmˠɑːʃiːnʲ,t̪ɛmʲiʃən̪
Tomás,Connacht,ˈt̪ˠʊmˠɑːsˠ,t̪ɔmˠəsˠ
Trá Lí,Connacht,t̪ˠɾˠɑː ˈl̠ʲiː,t̪ɾˠɑ l̪ɪ
Tuaisceart Éireann,,ˈt̪ˠuəʃcəɾˠt̪ˠ ˈeːɾʲən̪ˠ,tʲuaiʃcəɾˠt̪ ɛɾʲən̪ˠ
Tuircis,,ˈt̪ˠʊɾʲcɪʃ,t̪ɪɾʲciʃ
Tír Bhascach,,tʲiːɾʲ ˈvˠaskəx,tʲəiɾʲ wɑsˠkəx
Tír Eoghain,Munster; Connacht,tʲiːɾʲ ˈoːnʲ,tʲəiɾʲ oːjən̪
Tír na nÓg,Munster; Connacht,ˌtʲiːɾˠ n̪ˠə ˈn̪ˠoːɡ,tʲəiɾʲ n̪ɑ n̪ɔg
Uaimh,,əˈn̪ˠuəvʲ,uaiː
Uasal,,ˈuəsˠəlˠ,uasˠəl̪
Ulaidh,Connacht,ˈʊlˠiː,ɔl̪ə
Ungáiris,,"ʊŋˠˈɡaːrʲɪʃ, ˈʊŋˠɡaːrʲɪʃ",ɔŋəɾˠəsˠ
Uí,,iː,ɪ
Uíbh,,iːvʲ,uiː
Uíbh Fhailí,Ulster; Connacht,ˌiːvʲ ˈalʲiː,uiː mˠKɾˠ_FHInˠITlˠEnˠail̪ə
VEID,,vʲɛdʲ,vɛdʲ
Vallúinis,,wal̪ˠuːnʲɪʃ,vɑl̪ˠən̪əsˠ
Veinéis,Connacht,ˈvʲɛnʲeːʃ,vɛn̪iʃ
Veinéiseach,Connacht,ˈvʲɛnʲeːʃəx,vɛn̪iʃəx
Vicipéid,,vʲɪcɪpʲeːdʲ,vɪcipʲidʲ
Victeoiria,,vʲɪcˈtʲoːɾʲiə,vɪctʲoːɾʲi
Volaifis,,wɔl̪ˠəfʲɪʃ,vɔl̪ifʲiʃ
Vín,,vʲiːnʲ,vɪn̪
a,,ə,ɑ
a chairde,Munster; Connacht,ə ˈxɑːɾˠdʲə,ɑ çaiɾʲdʲi
a chara,,ə ˈxaɾˠə,ɑ xɑɾˠə
a chlog,Connacht,"oːˈxlˠoɡ, əˈxlˠoɡ",ɑ xl̪ɔg
a chéile,,əˈçeːlʲə,ɑ çɛl̪ə
a lán,Munster; Connacht,əˈl̪ˠɑːnˠ,ɑ l̪ɑn̪
a',,ə,ɑ'
a-,,"a, ə",ɑ
ab,,"abˠ, əbˠ",ɑbˠ
abacas,,ˈabˠəkəsˠ,ɑbˠəkəsˠ
abairt,,ˈabˠəɾˠtʲ,ɑbʲiɾʲt̪
abairte,,ˈabˠəɾʲtʲə,ɑbʲiɾʲtʲi
abairtí,Connacht,"ˈabˠəɾʲtʲiː, ˈɑbˠəɾʲtʲiː",ɑbʲiɾʲtʲi
abar,,ˈabˠəɾˠ,ɑbˠəɾˠ
abarthar,,ˈabˠəɾˠhəɾˠ,ɑbˠəɾˠhəɾˠ
abhac,,auk,əuək
abhacád,Munster; Connacht,ˈavˠəkɑːd̪ˠ,əuəkəd̪
abhaile,Connacht,əˈwalʲə,ɑvʲəl̪ə
abhaill,,ˈəuwəl̠ʲ,ɑvʲəl̠ʲ
abhainn,Connacht,əun̠ʲ,ɑvʲən̠ʲ
abhna,,ˈoːn̪ˠə,əuəə
abhras,,ˈəuɾˠəsˠ,əuəəsˠ
abhrasóir,Connacht,ˈavˠɾˠəsˠoːɾʲ,əuəəsˠəɾˠ
abraid,,ˈabˠɾˠədʲ,ɑbɾʲidʲ
abraimid,,ˈabˠɾˠəmʲədʲ,ɑbɾʲimʲidʲ
abrair,,ˈabˠɾˠəɾʲ,ɑbɾʲiɾʲ
abrann,,ˈabˠɾˠən̪ˠ,ɑbˠɾˠən̪ˠ
abras,,ˈabˠɾˠəsˠ,ɑbˠɾˠəsˠ
abú,,əˈbˠuː,ɑbˠə
abúlacht,Connacht,"ˈabˠuːlˠəxt̪ˠ, ˈabˠuːl̪ˠəxt̪ˠ",ɑbˠəl̪əxt̪
acastóir,Connacht,ˈaˌkasˠt̪ˠoːɾʲ,ɑkəstʲiɾʲ
ach,,,ɑx
achainí,Connacht,ˈaxənʲiː,ɑçən̪ə
achar,,ˈaxəɾˠ,ɑxəɾˠ
achoimre,,ˈaˌxɪmʲɾʲə,ɑçimʲɾʲi
acht,Ulster; Connacht,"ax, axt̪ˠ",ɑxt̪
acmhainn,Ulster; Connacht,ˈakuːn̠ʲ,ɑkvʲən̠ʲ
acmhainneach,Connacht,ˈakuːn̠ʲəx,ɑkvʲən̠ʲəx
acsón,Connacht,"ˈaksˠoːnˠ, ˈaksˠuːnˠ",ɑksˠən̪
acusan,,"ˈakusˠənˠ, ˈakəsˠənˠ",ɑkəsˠən̪
acústaic,,əˈkuːsˠt̪ˠɪc,ɑkəstʲic
ad,,əd̪ˠ,ɑd̪
adamh,Munster; Connacht,ˈɑd̪ˠəvˠ,ɑd̪ə
adhairc,,"ˈəiəɾʲc, ˈəiɾʲc",ɑjiɾʲc
adhall,,ˈəiəl̪ˠ,əiəl̪ˠ
adharc,Connacht,ˈai(ə)ɾˠk,əiərk
adharca,,ˈəi(ə)ɾˠkə,əiəɾˠkə
adhlacóir,Connacht,ˈəil̪ˠəkoːɾʲ,əil̪əkəɾˠ
adhlaic,Connacht,"ˈɑːl̪ˠəc, ˈəil̪ˠəc",əil̪ək
adhnaic,Connacht,ˈəin̪ˠəc,əin̪ək
aduaidh,Ulster; Connacht,"əˈd̪ˠuə, əˈd̪ˠuəj",ɑdʲiə
ae,,eː,eː
aeir,,eːɾʲ,eːiɾʲ
aer,Ulster; Munster; Connacht,eːɾˠ,eːɾʲ
aerach,Munster; Connacht,ˈeːɾˠəx,eːɾˠəx
aerfort,,ˈeːɾˠfɔɾˠt̪ˠ,eːɾʲfˠəɾˠt̪
aerga,,ˈeːɾˠɡə,eːɾʲgə
aeráid,Connacht,ˈeːɾˠɑːdʲ,eːɾʲidʲ
aeróstach,Connacht,ˈeːɾˠˌoːsˠt̪ˠəx,eːɾˠəsˠt̪əx
ag,,"ə, əɟ, əɡ, ɛɟ, ɪɟ",ɑg
aga,,ˈaɡə,ɑgə
agaibh,Connacht,"ˈaɡiː, ˈoɡiː, ˈuɡiː",ɑɟiː
agaibh,Aran; Connacht,ˈɑɡiː,ɑɟiː
agaibh,Cois-Fharraige; Connacht,ˈaːɡiː,ɑɟiː
agaibh,Mayo; Connacht,əɡiː,ɑɟiː
agaibhse,,ˈaɡəvʲʃə,agaibhse
againne,,ˈaɡən̠ʲə,ɑɟən̠ʲə
agair,,ˈaɡəɾʲ,ɑɟiɾʲ
agam,Connacht,"amˠ, ˈa(ɡə)mˠ, ˈaɡəmˠ, ˈoɡəmˠ",ɑgəmˠ
agam,Cois-Fharraige; Connacht,ˈaː(ɡə)mˠ,ɑgəmˠ
agam,Galway; Connacht,ˈɑɡəmˠ,ɑgəmˠ
agam,Mayo; Connacht,ˈuɡəmˠ,ɑgəmˠ
agat,Connacht,"ˈa(ɡə)d̪ˠ, ˈad̪ˠ, ˈaɡəd̪ˠ, ˈoɡəd̪ˠ, ˈɑt̪ˠ",ɑgət̪
agat,Cois-Fharraige; Connacht,ˈaː(ɡə)d̪ˠ,ɑgət̪
agat,Galway; Connacht,ˈɑː(ɡə)t̪ˠ,ɑgət̪
agat,Mayo; Connacht,ˈuɡəd̪ˠ,ɑgət̪
aghaidh,Aran; Connacht,ai,əi
agóid,Connacht,ˈaɡoːdʲ,ɑɟidʲ
aice,,"ˈacɪ, ˈɛcɪ",aici
aiceann,,ˈacən̪ˠ,aicən̪ˠ
aichear,,ˈaçəɾˠ,aiçəɾˠ
aici,Connacht,"ˈɛciː, ˈɛcə",aici
aicise,,ˈɛcɪʃə,aiciʃi
aicme,,ˈacmʲə,aicmʲi
aicmí,,ˈacmʲiː,aicmʲi
aidhmeannas,,ˈəimʲən̪ˠəsˠ,aidhmeannas
aidiacht,Connacht,ˈadʲiəxt̪ˠ,aidʲəxt̪
aiféala,,ˈafʲeːlˠə,aifʲəl̪ə
aige,Connacht,ˈeɟ(ə),aiɟi
aiges,,ˈɛɟɪsˠ,aiɟiʃ
aighneas,,ˈai.nʲəsˠ,aighneas
aigéad,Connacht,ˈaɟeːd̪ˠ,aiɟəd̪
aigéan,,aɟeːnˠ,aiɟən̪
ail,,alʲ,ail̪
ailm,,ˈa.lʲəmʲ,ail̪mˠ
aimsire,,ˈamʲʃəɾʲə,aimʲʃiɾʲi
ain-,,anʲ,ain
aineolaí,Connacht,ˈan̪ˠoːl̪ˠiː,ain̪oːl̪ə
aineolaí,Cois-Fharraige; Connacht,ˈaːn̪ˠoːl̪ˠiː,ain̪oːl̪ə
ainmfhocal,,ˈanʲəmʲˌɔkəl̪ˠ,ain̪mˠmˠKɾˠ_FHInˠITlˠEnˠəkəl̪
ainmhí,Connacht,ˈanʲəvʲiː,ainvʲi
ainmneacha,,ˈanʲəmʲnʲəxə,ain̪mˠn̪əxə
ainneoin,Connacht,ˈan̠ʲoːnʲ,ain̠ʲoːn̪
ainrialaí,,ˈanʲˌɾˠiəlˠiː,ainɾʲəl̪ə
ainseabhaí,,ˈanʲʃəwiː,ainʃivʲi
aip,,apʲ,aipʲ
air,,aɾʲ,ɑːɾʲ
airbheartaigh,,aɾʲˈvʲaɾˠt̪ˠiː,aiɾʲvʲiɾʲtʲə
airc,,aɾʲc,ɑːɾʲk
aird,Munster; Connacht,ɑːɾˠdʲ,ɑːɾʲd̪
airdí,,ˈaːɾˠdʲiː,aiɾʲdʲi
aire,Connacht,"ˈaːɾʲə, ˈæːɾʲə, ˈɑːɾʲə",aiɾʲi
airg,,ˈaɾʲɪɟ,ɑːɾʲg
airgead,,"ˈaɾʲəɟəd̪ˠ, ˈæɾʲəɟəd̪ˠ, ˈɑɾʲəɟəd̪ˠ",aiɾʲɟəd̪
airgeadúla,Connacht,ˈaɾʲɪɟəd̪ˠuːlˠə,aiɾʲɟəd̪əl̪ə
airgid,,ˈaɾʲəɟədʲ,aiɾʲɟidʲ
airleacan,,ˈɑːɾˠl̠ʲəkənˠ,aiɾʲl̪əkən̪
airne,Munster; Connacht,ˈɑːɾˠn̠ʲə,aiɾʲn̪ə
airneán,Connacht,ˈaːɾˠn̠ʲaːnˠ,aiɾʲn̪ən̪
airnéis,,"ˈaːɾˠn̠ʲeʃ, ˈaːɾˠn̠ʲæʃ, ˈaːɾˠn̠ʲɛʃ, ˈʌɾˠn̠ʲæʃ",aiɾʲn̪iʃ
airnéis,Connacht,ˈɑːɾˠn̠ʲeːʃ,aiɾʲn̪iʃ
airsean,,ˈɛɾʲʃənˠ,aiɾʲʃən̪
airím,Mayo; Aran; Connacht,ˈaɾʲiːmʲ,aiɾʲimʲ
ais,,aʃ,aiʃ
aisce,,ˈaʃcɪ,aiʃci
aischuir,,ˈaʃˌxɪrʲ,aiʃçiɾʲ
aiseag,Ulster; Connacht,ˈæʃək,aiʃəg
aisig,Ulster; Connacht,ˈaʃɪc,aiʃiɟ
aisling,Ulster; Connacht,ˈaʃl̠ʲən̠ʲ,aiʃl̪əŋ
aisteoir,Connacht,ˈaʃtʲoːɾʲ,ɪʃtʲoːɾʲ
aistritheoir,,ˈaʃtʲɾʲəhoːɾʲ,aiʃtɾʲiçoːɾʲ
aistriú,Connacht,ˈaʃtʲɾʲuː,aiʃtɾʲiə
ait,Ulster; Munster; Connacht,atʲ,aitʲ
aiteach,Connacht,ˈatʲəx,aitʲəx
aitheanta,,ˈahən̪ˠt̪ˠə,aiçəntʲi
aitheantas,,ˈahən̪ˠt̪ˠəsˠ,aiçəntʲəsˠ
aitheasc,,ˈahəsˠk,aiçiʃc
aithin,,ˈahənʲ,aiçən̪
aithinne,,ˈæhən̠ʲə,aiçən̠ʲə
aithníonn,,ˈa(h)nʲiːn̪ˠ,aiçn̪ən̪ˠ
aithreacha,,ˈahɾʲəxə,aiçɾʲəxə
ala,,ˈalˠə,ɑl̪ə
alga,,ˈalˠ(ə)ɡə,ɑl̪gə
alla,,ˈal̪ˠə,ɑl̪ˠə
almanag,Ulster; Connacht,ˈalˠ(ə)mənək,ɑl̪mˠən̪əg
almóinn,Connacht,ˈal̪ˠmˠoːn̠ʲ,ɑlmʲən̠ʲ
alpán,Connacht,"ˈalˠpˠɑːnˠ, ˈal̪ˠpˠɑːn̪ˠ",ɑl̪pˠən̪
alt,,al̪ˠt̪ˠ,ɑl̪t̪
alta,,ˈal̪ˠt̪ˠə,ɑl̪t̪ə
altair,,ˈal̪ˠt̪ˠəɾʲ,ɑltʲiɾʲ
altann,,ˈal̪ˠt̪ˠən̪ˠ,ɑl̪t̪ən̪ˠ
altar,,ˈal̪ˠ.t̪ˠəɾˠ,ɑl̪t̪əɾˠ
altfaidh,Connacht,"ˈal̪ˠt̪ˠiː, ˈal̪ˠt̪ˠə",ɑl̪tfʲə
altán,,ˈal̪ˠt̪ˠɑːn̪ˠ,ɑl̪t̪ən̪
am,,əmˠ,ɑːmˠ
ama,Ulster; Connacht,ˈamˠə,ɑmˠə
amach,,əˈmˠax,ɑmˠəx
amach is amach,,əˈmˠax əsˠ əˈmˠax,ɑmˠəx ɪʃ ɑmˠəx
amadáin,Connacht,ˈamˠəd̪ˠɑːnʲ,ɑmˠidʲən̪
amadán,Connacht,"ˈamˠəd̪ˠɑːnˠ, ˈumˠəd̪ˠaːnˠ",ɑmˠəd̪ən̪
amadán,Cois-Fharraige; Connacht,ˈaːmˠəd̪ˠɑːn̪ˠ,ɑmˠəd̪ən̪
amadán,Galway; Connacht,ˈamˠəd̪ˠɑːn̪ˠ,ɑmˠəd̪ən̪
amadán,Mayo; Connacht,ˈamˠəd̪ˠaːnˠ,ɑmˠəd̪ən̪
amadána,,"aməˈdɑːnə, ˈamədɑːnə",ɑmˠəd̪ən̪ə
amaid,,ˈamˠədʲ,ɑmʲidʲ
amais,,ˈamˠəʃ,ɑmʲiʃ
amanna,,ˈamˠən̪ˠə,ɑmˠən̪ˠə
amas,,ˈamˠəsˠ,ɑmˠəsˠ
amha,,ˈawə,əuə
amhairc,Connacht,ˈafˠɪɾʲc,ɑvʲiɾʲc
amharc,,ˈaːfˠɾˠək,əuərk
amharclann,,ˈəuɾˠklˠən̪ˠ,əuəɾˠkl̪ən̪ˠ
amhráin,Connacht,ˈoːɾˠɑːnʲ,əurɾʲən̪
amhrán,Connacht,"ˈoːɾˠɑːnˠ, ˈoːɾˠɑːn̪ˠ",əuɾˠɾˠən̪
amhrán,Aran; also; Connacht,ˈɑːɾˠɑːnˠ,əuɾˠɾˠən̪
amháin,Connacht,əˈwɑːnʲ,ɑvʲən̪
amscaí,,ˈamˠsˠkiː,ɑmˠsci
amú,,əˈmˠuː,ɑmˠə
an,,"ə.nˠ-, ə.n̠ʲ-, ə.n̪ˠ-, ə, ənˠ",ɑn̪
an rud a fhaightear go bog caitear go bog é,,ən̪ˠ ɾˠʊd̪ˠ ə aɪtʲəɾˠ ɡə bˠɔɡ kɑtʲəɾˠ ɡə bˠɔɡ eː,an rud a fhaightear go bog caitear go bog é
an té,,ə(n̠ʲ)ˈtʲeː,ɑn̪ tʲɛ
ana-,,ˈɑn̪ˠə,ɑn̪ə
anagheairid,,ɑnɑˈjaɾʲədʲ,ɑn̪ijiɾʲidʲ
anamacha,,ˈanˠəmˠəxə,ɑn̪əmˠəxə
anas,,ˈanˠəsˠ,ɑn̪əsˠ
