word,tags,ipa,results
fáinne,Connacht,ˈfˠɑːn̠ʲə,fʲain̪n̪ə
fáinní,Connacht,ˈfˠɑːn̠ʲiː,fʲain̪n̪ə
fáisc,,"ˈfˠaːʃc, ˈfˠɑːʃc",fʲaiʃk
fáiscim,Munster; Connacht,ˈfˠɑːʃcəmʲ,fʲaiʃcimʲ
fál,,"fˠɑːlˠ, fˠɑːl̪ˠ",fˠal̪
fáltas,Munster; Connacht,ˈfˠɑːl̪ˠt̪ˠəsˠ,fˠal̪t̪əsˠ
fán,Munster; Connacht,fˠɑːn̪ˠ,fˠan̪
fána,Connacht,ˈfˠɑːnˠə,fˠan̪ə
fána,Munster; Connacht,ˈfˠɑːn̪ˠə,fˠan̪ə
fánach,Munster; Connacht,ˈfˠɑːnˠəx,fˠan̪əx
fás,Munster; Connacht,fˠɑːsˠ,fˠasˠ
fásach,Munster; Connacht,ˈfˠɑːsˠəx,fˠasˠəx
fásaim,,ˈfˠɑːsˠəmʲ,fˠaʃimʲ
fásta,,ˈfˠɑːsˠt̪ˠə,fˠasˠt̪ə
fáth,Connacht,fˠɑː,fˠat
fé,,fʲeː,fʲɛ
féach,,fʲeːx,fʲəx
féachaint,Ulster; Connacht,ˈfʲeːxɪn̠ʲtʲ,fʲɑcçən̪t̪
féad,Ulster; Connacht,fʲeːd̪ˠ,fʲɑd̪
féadachtáil,Connacht,ˈfʲeːd̪ˠəxt̪ˠɑːlʲ,fʲɑd̪əkhtʲəl̪
féadaim,Munster; Connacht,ˈfʲeːd̪ˠəmʲ,fʲɑdʲimʲ
féadann,Ulster; Connacht,ˈfʲeːd̪ˠən̪ˠ,fʲɑd̪ən̪ˠ
féan,,fʲeːnˠ,fʲɑn̪
féar,Ulster; Connacht,fʲeːɾˠ,fʲɑːɾˠ
féarach,Connacht,ˈfʲeːrəx,fʲæɾˠəx
féasta,Ulster; Connacht,ˈfʲeːsˠt̪ˠə,fʲɑsˠt̪ə
féich,,fʲeːç,fʲɛc
féidearthacht,Munster; Connacht,ˈfʲeːdʲəɾˠhəxt̪ˠ,fʲɛdʲəɾˠt̪həkht̪
féidir,,ˈfʲeːdʲəɾʲ,fʲɛdʲiɾʲ
féil,,fʲeːlʲ,fʲɛl̪
féile,,ˈfʲeːlʲə,fʲɛl̪ə
féilire,,ˈfʲeːlʲəɾʲə,fʲɛl̪iɾʲi
féin,,"fʲeːnʲ, heːnʲ",fʲɛn̪
féin-,,"fʲeːnʲ, heːnʲ",fʲɛn
féinchúis,,ˈfʲeːnʲˌxuːʃ,fʲɛn̪khiʃ
féinfhostaithe,,ˈfʲeːnʲosˠt̪ˠəhə,fʲɛn̪fˠhəstʲitʲçi
féinphic,,ˈfʲeːnʲˌfʲɪc,fʲɛnpʲçic
féinspéis,,ˈfʲeːnʲsˠpʲeːʃ,fʲɛn̪spʲiʃ
féinín,Connacht,ˈfʲeːnʲiːnʲ,fʲɛn̪ən̪
féith,,fʲeː(h),fʲɛtʲ
fí,Munster; Connacht,fʲiː,fʲɪ
fíbín,Connacht,ˈfʲiːbʲiːnʲ,fʲɪbʲən̪
fíniúin,Connacht,ˈfʲiːnʲuːnʲ,fʲɪn̪əən̪
fíniúnach,Connacht,ˈfʲiːnʲuːnˠəx,fʲɪn̪əən̪əx
fíochán,Connacht,"ˈfʲiːxɑːnˠ, ˈfʲiːxɑːn̪ˠ",fˠɪkhən̪
fíodóir,Connacht,ˈfʲiːd̪ˠoːɾʲ,fˠɪdʲiɾʲ
fíodóirí,Connacht,ˈfʲiːd̪ˠoːɾʲiː,fˠɪdʲiɾʲi
fíon,,"fʲiːnˠ, fʲiːn̪ˠ",fˠɪn̪
fíon dearg,,ˌfʲiːnˠ ˈdʲaɾˠəɡ,fˠɪn̪ dʲæɾˠəg
fíon geal,,ˌfʲiːnˠ ˈɟalˠ,fˠɪn̪ ɟɑl̪
fíona,,"ˈfʲiːnˠə, ˈfʲiːn̪ˠə",fˠɪn̪ə
fíonghort,,ˈfʲiːnˠˌɣɔɾˠtˠ,fˠɪn̪ghəɾˠt̪
fíor,Munster; Connacht,fʲiːɾˠ,fˠaɾˠ
fíor-,,fʲiːɾˠ,fˠɪr
fíoraíocht,Connacht,ˈfʲiːɾˠiəxt̪ˠ,fˠɪɾˠəəkht̪
fíormhaith,,ˈfʲiːɾʲˌwãiç,fˠɪrmʲçitʲ
fír,,fʲiːɾʲ,fʲəiɾʲ
fírinne,Ulster; Connacht,ˈfʲiːɾʲən̠ʲə,fʲɪɾʲən̪n̪ə
fírinneach,Connacht,ˈfʲiːɾʲən̠ʲəx,fʲɪɾʲən̪n̪əx
fís,,fʲiːʃ,fʲɪʃ
fód,Munster; Connacht,fˠoːd̪ˠ,fˠʊd̪
fógair,Munster; Connacht,ˈfˠoːɡəɾʲ,fˠɛɟiɾʲ
fógra,Munster; Connacht,ˈfˠoːɡɾˠə,fˠʊgɾˠʊ̽
fóill,Munster; Connacht,fˠoːl̠ʲ,fʲɔl̪l̪
fón,,fˠoːnˠ,fˠʊn̪
fórsa,,ˈfˠoːɾˠsˠə,fˠʊɾˠsˠʊ̽
fós,,,fˠʊsˠ
fós,Munster; Connacht,fˠoːsˠ,fˠʊsˠ
fúinn,,fˠuːn̠ʲ,fˠʊən̠ʲ
fúinne,,ˈfˠuːn̠ʲə,fˠɪn̪n̪ə
fúmsa,,ˈfˠuːmˠsˠə,fˠʊmˠsˠʊ̽
fút,,fˠuːt̪ˠ,fˠʊt̪
fútsa,,ˈfˠuːt̪ˠsˠə,fˠʊt̪sˠʊ̽
gC,,"ɟ, ɡ",gk
gCeanada,,ˈɟanˠəd̪ˠə,gcɑn̪əd̪ə
ga,,ɡa,ga
gabha,Galway; Connacht,ɡau,gabˠhə
gabha,Mayo; Connacht,ˈɡəuə,gabˠhə
gabhaidh,,ˈɡohiː,gabʲçiː
gabhaidís,,ˈɡauədʲiːʃ,gabʲçidʲiʃ
gabhair,,,gabʲçiɾʲ
gabhal,Connacht,"ˈɡɑuəlˠ, ˈɡɑuəl̪ˠ",gabˠhəl̪
gabhar,Connacht,ˈɡɑuəɾˠ,gabˠhəɾˠ
gabhlóg,Connacht,"ˈɡɑulˠoːɡ, ˈɡɑul̪ˠoːɡ",gabˠhl̪əg
gabháil,Connacht,ˈɡɔwɑːlʲ,gabʲçəl̪
gabháilte,Connacht,ˈɡɔwɑːlʲtʲə,gabʲçəltʲi
gabhála,Connacht,ˈɡawɑːlˠə,gabˠhəl̪ə
gabháltas,Connacht,ˈɡoːl̪ˠt̪ˠəsˠ,gabˠhəl̪t̪əsˠ
gach,,"ɡax, ɡɑx",gəx
gach aon duine,,"ɡax eːn̪ˠˈd̪ˠɪnʲə, ɡaˈheːn̠ʲə, ɡaˈxeːn̠ʲə",gəx aən̪ d̪ɪn̪ə
gach uile,Cois-Fharraige; Aran; Mayo; Connacht,ˈxilʲə,gəx ɪl̪ə
gach uile,Aran; uncommon; Connacht,ˈxɯlʲə(corresponding to the form,gəx ɪl̪ə
gach uile dhuine,,"ɡa ˌxɪlʲə ˈɣɪnʲə, ˌxɪlʲə ˈɣɪnʲə",gəx ɪl̪ə d̪hɪn̪ə
gad,,"ɡad̪ˠ, ɡɑd̪ˠ",gad̪
gada,,ˈɡad̪ˠə,gad̪ə
gadhar,Munster; Connacht,"ˈɡai(ə)ɾˠ, ˈɡəi(ə)ɾˠ",gad̪həɾˠ
gae,,ɡeː,ɟeː
gafa,,ˈɡafˠə,gafˠə
gafann,,ˈɡafˠən̪ˠ,gafˠən̪ˠ
gaige,,ˈɡaɟɪ,ɟaiɟi
gaimbín,Ulster; Connacht,ˈɡamʲbʲiːnʲ,ɟaimʲbʲən̪
gainimh,,ˈɡɑnʲəvʲ,ɟain̪imʲ
gainne,,ˈɡɪn̠ʲə,ɟain̪n̪ə
gair,,ɡaɾʲ,ɟɑːɾʲ
gair,Connacht,ɡɛɾʲ,ɟɑːɾʲ
gairdín,Connacht,ˈɡɑːɾˠdʲiːnʲ,ɟaiɾʲdʲən̪
gaire,,ˈɡaɾʲə,ɟaiɾʲi
gairge,,ˈɡaɾʲɪɟə,ɟaiɾʲɟi
gairid,Connacht,ˈɡaɾʲədʲ,ɟaiɾʲidʲ
gairleog,Connacht,ˈɡaɾʲlʲoːɡ,ɟɪɾʲl̪oːg
gairm,,,ɟɑːɾʲmˠ
gairm,Connacht,ˈɡeɾʲəmʲ,ɟɑːɾʲmˠ
gairme,,ˈɡaɾʲəmʲə,ɟaiɾʲmʲi
gairmeach,,ɡaɾʲˌmʲəx,ɟaiɾʲmʲəx
gairmiúil,Connacht,ɡaɾʲmʲuːlʲ,ɟaiɾʲmʲiəl̪
gairmiúlacht,,ɡaɾʲˈmʲuːl̪ˠəxt̪ˠ,ɟaiɾʲmʲiəl̪əkht̪
gairmiúlaigh,,ɡaɾʲmʲuːl̪ˠiː,ɟaiɾʲmʲiilʲiː
gais,,ɡaʃ,ɟaiʃ
gaisce,,ˈɡaʃcɪ,ɟaiʃci
gaiscígh,Connacht,ˈɡaʃciː,ɟaiʃciɟ
gaiscíocha,Connacht,ˈɡaʃciːxə,ɟaiʃkəkhə
gaiste,,ˈɡaʃtʲə,ɟaiʃtʲi
gala,,ˈɡal̪ˠə,gal̪ə
galach,Connacht,ˈɡalˠəx,gal̪əx
gallta,,ˈɡaːl̪ˠt̪ˠə,gal̪l̪t̪ə
gallán,,,gal̪l̪ən̪
gallán,Connacht,"ˈɡal̪ˠɑːnˠ, ˈɡal̪ˠɑːn̪ˠ",gal̪l̪ən̪
galán,,,gal̪ən̪
galán,Connacht,"ˈɡalˠɑːnˠ, ˈɡal̪ˠɑːn̪ˠ",gal̪ən̪
galánta,Connacht,"ˈɡalˠɑːn̪ˠt̪ˠə, ˈɡal̪ˠɑːn̪ˠt̪ˠə",gal̪ən̪t̪ə
galúin,Connacht,ˈɡalˠuːnʲ,gal̪ən̪
galún,Connacht,ˈɡalˠuːnˠ,gal̪ən̪
gamal,,"ˈɡamˠəlˠ, ˈɡamˠəl̪ˠ",gamˠəl̪
gamhain,,ˈɡãuənʲ,gamʲçən̪
gan,,"ɡənˠ, ɡən̪ˠ",gan̪
gaobhar,Ulster; Connacht,ˈɡiːwəɾˠ,gaəbˠhəɾˠ
gaofar,Ulster; Connacht,"ˈɡiːfˠəɾˠ, ˈɡɯːfˠəɾˠ",gaəfˠəɾˠ
gaoith,,ɡiːh,ɟæitʲ
gaol,Ulster; Connacht,ɡiːlˠ,gaəl̪
gaosán,Connacht,ˈɡiːsˠɑːnˠ,gaəsˠən̪
gaoth,Ulster; Connacht,"ɡiː, ɡɯː",gaət
gaothrán,Connacht,ˈɡiːɾ̥ˠɑːn̪ˠ,gaət̪hɾˠən̪
gar,,ɡaɾˠ,gɑːɾˠ
garanna,,ˈɡaɾˠən̪ˠə,gaɾˠən̪n̪ə
garda,Munster; Connacht,ˈɡɑːɾˠd̪ˠə,gaɾˠd̪ə
gardaí,Connacht,ˈɡɑːɾˠd̪ˠiː,gardʲi
garg,,ˈɡaɾˠəɡ,gaɾˠəg
garga,,ˈɡaɾˠəɡə,gaɾˠgə
gariníon,,ˈɡaɾʲˌɪnʲiːnˠ,gaɾʲən̪ən̪
garmhac,,ˈɡaɾˠˌwak,gaɾˠmˠhək
garr,Munster; Connacht,ɡɑːɾˠ,gɑːɾˠɾˠ
garraithe,,ˈɡɑɾˠɪhə,garɾʲitʲçi
garraí,Connacht,"ˈɡaɾˠiː, ˈɡɑɾˠiː",garɾʲi
garsún,Connacht,ˈɡaɾˠsˠuːnˠ,gaɾˠsˠən̪
gasra,Ulster; Connacht,ˈɡasˠɾˠə,gasˠɾˠə
gasta,,ˈɡasˠt̪ˠə,gasˠt̪ə
gasóg,Connacht,ˈɡasˠoːɡ,gasˠəg
gasúir,Connacht,ˈɡasˠuːɾʲ,gasˠiɾʲ
gasúr,Connacht,ˈɡasˠuːɾˠ,gasˠəɾˠ
gc,,"ɟ, ɡ",gk
gcabhair,,,gkabʲçiɾʲ
gcailín,Connacht,ˈɡalʲiːnʲ,gcail̪ən̪
gcairde,,ˈɡɑːɾˠdʲə,gcaiɾʲdʲi
gcaitheann,,ˈɡahən̪ˠ,gcaitʲçən̪ˠ
gcanna,,"ˈɡan̪ˠə, ˈɡɑn̪ˠə",gkan̪n̪ə
gcaoga,Ulster; Connacht,ˈɡiːɡə,gkaəgə
gcaogad,Ulster; Connacht,ˈɡiːɡəd̪ˠ,gkaəgəd̪
gcaogaidí,Connacht,ˈɡiːɡədʲiː,gkaiɟidʲi
gcaoi,,ɡiː,gcæə
gcaoimhe,Ulster; Connacht,ˈɡiːvʲə,gcæimʲçi
gcapall,,ˈɡapˠəl̪ˠ,gkapˠəl̪l̪
gcara,,ˈɡɑɾˠə,gkaɾˠə
gcarachtar,,ˈɡaɾˠəxt̪ˠəɾˠ,gkaɾˠəkht̪əɾˠ
gcaraid,,"ˈɡaɾˠədʲ, ˈɡɑɾˠədʲ",gkaɾʲidʲ
gcatach,Connacht,ˈɡat̪ˠəx,gkat̪əx
gcathair,,"ˈɡahəɾʲ, ˈɡɑhəɾʲ",gkatʲçiɾʲ
gcead,,ɟad̪ˠ,gcɑd̪
gcealla,,ˈɟal̪ˠə,gcɑl̪l̪ə
gceantar,,ˈɟan̪ˠt̪ˠəɾˠ,gcɑn̪t̪əɾˠ
gcearnóg,Connacht,ˈɟɑːɾˠn̪ˠoːɡ,gcæɾˠn̪əg
gceart,,ɟaɾˠt̪ˠ,gcæɾˠt̪
gceilt,,,gcɛl̪t̪
gceilt,Ulster; Connacht,ɟɛl̠ʲtʲ,gcɛl̪t̪
gceist,,ɟɛʃtʲ,gcɛʃt̪
gceárta,Connacht,ˈɟɑːɾˠt̪ˠə,gcæɾˠt̪ə
gceártaí,Connacht,ˈɟɑːɾˠt̪ˠiː,gcærtʲi
gciall,,ɟiəl̪ˠ,gciəl̪l̪
gciliméadar,Connacht,"ˈɟɪlʲəmʲed̪ˠəɾˠ, ˈɟɪlʲəmʲeːd̪ˠəɾˠ",gcɪl̪imʲidʲəɾˠ
gcine,,ˈɟɪnʲə,gcɪn̪ə
gcis,,ɟɪʃ,gcɪʃ
gciseanna,,ˈɟɪʃən̪ˠə,gcɪʃən̪n̪ə
gcloisteáil,,ˈɡlˠɔʃtʲɑːlʲ,gkl̪ɛʃtʲəl̪
gclóis,,"ɡlˠoːʃ, ɡl̪ˠoːʃ",gkl̪ɛʃ
gcodanna,,ˈɡɔd̪ˠən̪ˠə,gkʊd̪ʊ̽n̪n̪ʊ̽
gcodlaíonn,Connacht,ˈɡol̪ˠiːn̪ˠ,gkʊd̪l̪ʊ̽ʊ̽n̪n̪
gcoill,Connacht,"ɡəil̠ʲ, ɡɞl̠ʲ",gcɔl̪l̪
gcoillte,Connacht,"ˈɡəil̠ʲtʲə, ˈɡɞl̠ʲtʲə",gcɛl̪ltʲi
gcoinneal,,ˈɡɪn̠ʲəlˠ,gcɔn̪n̪əl̪
gcol,,ɡɔlˠ,gkʊl̪
gcolanna,,ˈɡɔlˠən̪ˠə,gkʊl̪ʊ̽n̪n̪ʊ̽
gcomhluadar,Munster; Connacht,ˈɡoːlˠuəd̪ˠəɾˠ,gkʊmˠhl̪idʲʊ̽ɾˠ
gcorp,,ɡɔɾˠpˠ,gkʊɾˠpˠ
gcreach,,ɟɾʲax,gkɾʲəx
gcroí,,ɡɾˠiː,gkɾʲɔ
gcuairt,,ɡuəɾˠtʲ,gcuaiɾʲt̪
gcuairteanna,,ˈɡuəɾˠtʲən̪ˠə,gcuaiɾʲtʲən̪n̪ə
gcuan,,ɡuənˠ,gkuan̪
gcuid,,ɡɪdʲ,gkɪdʲ
gcuireann,,ˈɡɪɾʲən̪ˠ,gkɪɾʲən̪ˠ
gcurach,Connacht,"ˈɡɔɾˠəx, ˈɡʊɾˠəx",gkʊɾˠəx
gcás,Munster; Connacht,ɡɑːsˠ,gkasˠ
gcéad,,ɟeːd̪ˠ,gcɑd̪
gcéadta,,ˈɟeːt̪ˠə,gcɑd̪t̪ə
gcéibh,,ˈɟeːvʲ,gcɛbʲ
gcónaí,Connacht,ˈɡuːn̪ˠiː,gkʊn̪ʊ̽
gcósta,Munster; Connacht,ˈɡoːsˠt̪ˠə,gkʊsˠt̪ʊ̽
gcóstaí,Connacht,ˈɡoːsˠt̪ˠiː,gkʊstʲi
gcúinne,,ˈɡuːn̠ʲə,gkɪn̪n̪ə
gcúl,,"ɡuːlˠ, ɡuːl̪ˠ",gkʊl̪
geac,,ɟak,ɟɑk
geairid,,ˈɟaɾʲədʲ,ɟaiɾʲidʲ
geal,,"ɟalˠ, ɟal̪ˠ",ɟɑl̪
geala,,ˈɟalˠə,ɟɑl̪ə
gealach,Connacht,"ˈɟalˠəx, ˈɟal̪ˠəx",ɟɑl̪əx
gealacán,Connacht,"ˈɟalˠəkɑːnˠ, ˈɟal̪ˠəkɑːn̪ˠ",ɟɑl̪əkən̪
geallaim,Connacht,"ˈɟaːl̪ˠəmʲ, ˈɟɑːl̪ˠəmʲ",ɟɑl̪l̪imʲ
geallann,,ˈɟal̪ˠən̪ˠ,ɟɑl̪l̪ən̪ˠ
gealt,,ɟal̪ˠt̪ˠ,ɟɑl̪t̪
gealtacht,Munster; Connacht,ˈɟal̪ˠt̪ˠəxt̪ˠ,ɟɑl̪t̪əkht̪
gean,,"ɟanˠ, ɟan̪ˠ",ɟɑn̪
geansaí,,ˈɟanˠsˠiː,ɟɑnʃi
gearach,Connacht,ˈɟaɾəx,ɟæɾˠəx
gearb,,ˈɟaɾˠəbˠ,ɟæɾˠəbˠ
gearba,,ˈɟaɾˠəbˠə,ɟæɾˠbˠə
gearbach,Munster; Connacht,ˈɟaɾˠəbˠəx,ɟæɾˠbˠəx
gearg,,ˈɟaɾˠəɡ,ɟæɾˠəg
gearraim,Connacht,ˈɟaːɾˠəmʲ,ɟærɾʲimʲ
gearrcach,Munster; Connacht,ˈɟɑːɾˠkəx,ɟæɾˠɾˠkəx
gearrfar,Munster; Connacht,ˈɟɑːɾˠfˠəɾˠ,ɟæɾˠɾˠfˠəɾˠ
gearrthacha,Munster; Connacht,ˈɟaːrˠhəxə,ɟæɾˠɾˠt̪həkhə
gearrán,,,ɟæɾˠɾˠən̪
gearrán,Connacht,ɟəˈɾˠɑːnˠ,ɟæɾˠɾˠən̪
gearrán,Munster; Connacht,ɟəˈɾˠɑːn̪ˠ,ɟæɾˠɾˠən̪
gearán,,,ɟæɾˠən̪
gearán,Connacht,ˈɟaɾˠɑːnˠ,ɟæɾˠən̪
geas,,ɟasˠ,ɟɑsˠ
geasa,,ˈɟasˠə,ɟɑsˠə
geata,,ˈɟat̪ˠə,ɟɑt̪ə
geataí,,ˈɟat̪ˠiː,ɟɑtʲi
geilt,,,ɟɛl̪t̪
geilt,Ulster; Connacht,ɟɛl̠ʲtʲ,ɟɛl̪t̪
geimhreadh,Connacht,"ˈɟĩvʲɾʲuː, ˈɟɛvʲɾʲu",ɟɛmʲhɾʲə
geimhreadh,Galway; Connacht,ˈɟiːvʲɾʲə,ɟɛmʲhɾʲə
geimhreadh,Mayo; Connacht,ˈɟivʲɾʲuː,ɟɛmʲhɾʲə
geimhriú,Connacht,ɟiːvʲɾʲuː,ɟɛmʲhɾʲiə
geimhriúchán,Connacht,ˈɟiːvɾʲuˌxɑːn̪ˠ,ɟɛmʲhɾʲiəkhən̪
geimhrí,Connacht,"ˈɟivʲɾʲiː, ˈɟiːvʲɾʲiː, ˈɟĩvʲɾʲiː, ˈɟɛvʲɾʲiː",ɟɛmʲhɾʲi
geir,,ɟɛɾʲ,ɟəiɾʲ
geire,,ˈɟɛɾʲə,ɟɛɾʲi
geireach,Munster; Connacht,ˈɟɛrʲəx,ɟɛɾʲəx
geise,,ˈɟɛʃə,ɟɛʃi
geocán,Connacht,ˈɟoːkɑːnˠ,ɟoːkən̪
gh,,"j, ɟ, ɣ",g
gha,,ɣa(h),gha
ghabhar,Munster; Connacht,ɣəuɾˠ,ghabˠhəɾˠ
ghabhas,,ˈɣauəsˠ,ghabˠhəsˠ
ghada,,ˈɣad̪ˠə,ghad̪ə
ghaibh,,ɣavʲ,ɟçaibʲ
ghair,,ɣaɾʲ,ɟçaiɾʲ
ghairdín,Connacht,ˈɣɑːɾˠdʲiːnʲ,ɟçaiɾʲdʲən̪
ghairid,,ˈɣaɾʲədʲ,ɟçaiɾʲidʲ
ghais,,ɣaʃ,ɟçaiʃ
ghaiscígh,Connacht,ˈɣaʃciː,ɟçaiʃciɟ
ghaiscíoch,Connacht,ˈɣaʃciːx,ɟçaiʃkək
ghaiscíocha,Connacht,ˈɣaʃciːxə,ɟçaiʃkəkhə
ghaoth,Ulster; Connacht,ɣiː,ghaət
gharda,Munster; Connacht,ˈɣɑːɾˠd̪ˠə,ghaɾˠd̪ə
ghardaí,Connacht,ˈɣɑːɾˠd̪ˠiː,ghardʲi
gheala,,ˈjalˠə,ɟçɑl̪ə
ghealach,Connacht,"ˈjalˠəx, ˈjal̪ˠəx",ɟçɑl̪əx
gheall,Mayo; Connacht,jal̪ˠ,ɟçɑl̪l̪
gheasa,,ˈjasˠə,ɟçɑsˠə
gheibh,,jɛvʲ,ɟçɛbʲ
ghine,,ˈjɪnʲə,ɟçɪn̪ə
ghing,,jɪɲ,ɟçɪng
ghiob,Munster; Connacht,jɪbˠ,ghɪbˠ
ghiorria,Munster; Connacht,ˈjɪɾˠiə,ghɪrɾʲi
ghlac,Ulster; Connacht,"ɣlˠak, ɣl̪ˠak",ghl̪ak
ghlacann,,ˈɣlˠakən̪ˠ,ghl̪akən̪ˠ
ghlactaí,Ulster; Connacht,"ˈɣlˠakt̪ˠiː, ˈɣl̪ˠakt̪ˠiː",ghl̪aktʲi
ghlais,,ɣlˠaʃ,ghl̪aiʃ
ghlan,,ɣlˠanˠ,ghl̪an̪
ghlas,,ɣlˠasˠ,ghl̪asˠ
ghleanna,Connacht,"ˈjlʲaːn̪ˠə, ˈʝlʲaːn̪ˠə",ghl̪an̪n̪ə
ghlic,,"jlʲɪc, ʝlʲɪc",ghl̪ɪc
ghlinne,,ˈjlʲin̠ʲə,ghl̪ɪn̪n̪ə
ghliocacht,,"ˈjlʲɪkəxt̪ˠ, ˈʝlʲɪkəxt̪ˠ",ghl̪ɪkəkht̪
ghliocais,,ˈjlʊkəʃ,ghl̪ɪciʃ
ghlún,Ulster; Connacht,ɣlˠuːnˠ,ghl̪ʊn̪
ghlún,Ulster; Munster; Connacht,ɣl̪ˠuːn̪ˠ,ghl̪ʊn̪
ghnách,Connacht,"ɡɾˠɑːx, ɣnˠɑːx",ghn̪əx
ghnáth,,,ghn̪at
ghnáth,Connacht,"ɣnˠɑː, ɣɾˠɑː",ghn̪at
ghním,Connacht,n̠ʲiːmʲ,ghn̪ɪmʲ
ghníomh,Connacht,"jɾʲiːvˠ, ʝɾʲiːə̯vˠ",ghn̪ɪm
ghníomhaíocht,Connacht,ˈɣɾˠiːwiəxt̪ˠ,ghn̪ɪmˠhəəkht̪
ghnó,Connacht,"ɣɾˠoː, ɣɾˠuː",ghn̪ʊ
ghob,,ɣɔbˠ,ghʊbˠ
ghobtha,,ˈɣɔpˠə,ghʊbˠt̪hʊ̽
ghoib,,ɣɪbʲ,ɟçɛbʲ
ghoid,Connacht,ɣɞdʲ,ɟçɛdʲ
ghoile,,ˈɣɛlʲə,ɟçɔl̪ə
ghoir,Connacht,ˈɣɛɾʲ,ɟçɛɾʲ
ghoirid,,ˈɣʌɾʲədʲ,ɟçɛɾʲidʲ
ghor,Munster; Connacht,ɣɔɾˠ,ghʊɾˠ
ghread,,jɾʲad̪ˠ,ghɾʲɑd̪
ghrian,Ulster; Connacht,"jɾʲiənˠ, ʝɾʲiənˠ",ghɾʲiən̪
ghrian,Ulster; Munster; Connacht,"jɾʲiən̪ˠ, ʝɾʲiən̪ˠ",ghɾʲiən̪
ghrá,,,ghɾˠa
ghrá,Munster; Connacht,ɣɾˠɑː,ghɾˠa
ghráin,Munster; Connacht,ɣɾˠɑːnʲ,ghɾʲain̪
ghrása,Munster; Connacht,ˈɣɾˠɑːsˠə,ghɾˠasˠə
ghrúdlann,,ˈɣɾˠuːd̪ˠlˠən̪ˠ,ghɾˠʊd̪l̪ən̪ˠ
ghualainn,Ulster; Connacht,"ˈɣuəlˠən̠ʲ, ˈɣuəl̪ˠən̠ʲ",ghual̪əən̠ʲ
ghuigh,,ɣiː,ghɪɟ
ghustal,,"ˈɣʊsˠt̪ˠəlˠ, ˈɣʊsˠt̪ˠəl̪ˠ",ghʊsˠt̪ʊ̽l̪
ghuí,,ɣiː,ghɪ
gháire,Munster; Connacht,ˈɣɑːɾʲə,ɟçaiɾʲi
ghéaraigh,,"ˈjeːɾˠi, ˈjɛə̯ɾˠi, ˈjɛə̯ɾˠə",ɟçæɾʲiː
ghéig,,jeːɟ,ɟçɛɟ
giall,,ɟiəl̪ˠ,ɟiəl̪l̪
gibe,Munster; Connacht,ˈɟɪbʲə,ɟɪbʲi
gigil,,ˈɟɪɟɪlʲ,ɟɪɟəl̪
gil,,ɟɪlʲ,ɟɪl̪
gile,,ˈɟɪlʲə,ɟɪl̪ə
gin,,ˈɟɪnʲ,ɟɪn̪
gine,,ˈɟɪnʲə,ɟɪn̪ə
ging,,ɟɪɲ,ɟɪng
ginideach,Munster; Connacht,ˈɟɪnʲədʲəx,ɟɪn̪idʲəx
ginte,,ɟɪnʲtʲə,ɟɪntʲi
giob,Munster; Connacht,ɟɪbˠ,gɪbˠ
giolla,Munster; Connacht,"ˈɟul̪ˠə, ˈɟɨl̪ˠə, ˈɟɯl̪ˠə",gɪl̪l̪ə
giorracht,Connacht,ˈɟiɾˠəxt̪ˠ,gɪɾˠɾˠəkht̪
giorraím,Connacht,ˈɟɪɾˠiːmʲ,gɪrɾʲimʲ
giorria,Munster; Connacht,ˈɟɪɾˠiə,gɪrɾʲi
giosta,,ˈɟɪsˠt̪ˠə,gɪsˠt̪ə
giota,,"ˈɟit̪ˠə, ˈɟut̪ˠə, ˈɟɨt̪ˠə",gɪt̪ə
giotár,Munster; Connacht,ɟɪˈt̪ˠɑːɾˠ,gɪt̪əɾˠ
giucs,,ɟɯksˠ,ɟɪəksˠ
giuirléid,Connacht,ˈɟuːɾˠlʲeːdʲ,ɟɪiɾʲl̪idʲ
giúiré,,ˈɟuːɾʲeː,ɟɪiɾʲi
giúis,Munster; Connacht,ɟuːʃ,ɟɪiʃ
giúistís,Connacht,ˈɟuːʃtʲiːʃ,ɟɪiʃtʲiʃ
giús,,ɟuːsˠ,ɟɪəsˠ
glac,Ulster; Connacht,"ɡlˠak, ɡl̪ˠak",gl̪ak
glacann,,ˈɡlˠakən̪ˠ,gl̪akən̪ˠ
glacfaidh,,ˈɡlˠakə,gl̪akfʲiː
glaine,,"ˈɡlˠanʲə, ˈɡl̪ˠanʲə",gl̪ain̪ə
glais,,ɡlˠaʃ,gl̪aiʃ
glaise,,ˈɡlˠaʃə,gl̪aiʃi
glan,,"ɡlˠanˠ, ɡlˠɑnˠ, ɡl̪ˠan̪ˠ",gl̪an̪
glantóir,Connacht,"ˈɡlˠan̪ˠt̪ˠoːɾʲ, ˈɡl̪ˠan̪ˠt̪ˠoːɾʲ",gl̪antʲiɾʲ
glaodh,Ulster; Connacht,ɡlˠiː,gl̪aəd
glasa,,ˈɡlˠasˠə,gl̪asˠə
glasóg,Connacht,"ˈɡlˠasˠoːɡ, ˈɡl̪ˠasˠoːɡ",gl̪asˠəg
gleanna,Connacht,ˈɟlʲaːn̪ˠə,gl̪an̪n̪ə
gleannta,Connacht,ˈɟlʲaːn̪ˠt̪ˠə,gl̪an̪n̪t̪ə
gleo,Munster; Connacht,ɟlʲoː,gl̪oː
