word	got	expected	exact	lev	lev_norm	dolgo	dolgo_norm
tnúth	t̪ˠɾˠuː	t̪ˠɾˠuː	true	0	100.00	0.0000	100.00
de	dʲə	dʲə	true	0	100.00	0.0000	100.00
feis	fʲɛʃ	fʲɛʃ	true	0	100.00	0.0000	100.00
ae	eː	eː	true	0	100.00	0.0000	100.00
creig	cɾʲɛɟ	cɾʲɛɟ	true	0	100.00	0.0000	100.00
dhiúca	ˈjuːkə	ˈjuːkə	true	0	100.00	0.0000	100.00
ar bord	ɛɾʲˈbˠoːɾˠd̪ˠ	ɛɾʲ ˈbˠoːɾˠd̪ˠ	false	1	92.86	0.0000	100.00
ghread	jɾʲad̪ˠ	jɾʲad̪ˠ	true	0	100.00	0.0000	100.00
seol	ʃoːlˠ	ʃoːlˠ	true	0	100.00	0.0000	100.00
creid	cɾʲɛdʲ	cɾʲɛdʲ	true	0	100.00	0.0000	100.00
nuaí	n̪ˠuːiː	ˈn̪ˠuːiː	false	1	87.50	0.0000	100.00
rite	ˈɾˠɪtʲə	ˈɾˠɪtʲə	true	0	100.00	0.0000	100.00
airdí	ˈɑːɾˠdʲiː	ˈaːɾˠdʲiː	false	1	88.89	0.2500	75.00
ciseanna	ˈcɪʃən̪ˠə	ˈcɪʃən̪ˠə	true	0	100.00	0.0000	100.00
lasa	ˈl̪ˠasˠə	ˈl̪ˠasˠə	true	0	100.00	0.0000	100.00
fite	ˈfʲɪtʲə	ˈfʲɪtʲə	true	0	100.00	0.0000	100.00
teagasc	ˈtʲaɡəsˠ	ˈtʲaɡəsˠ	true	0	100.00	0.0000	100.00
ar feadh	ɛɾʲˈfʲəi	ɛɾʲˈfʲa	false	2	75.00	0.4000	60.00
lasrach	ˈl̪ˠasˠɾˠəx	ˈl̪ˠɑsˠɾˠəx	false	1	90.91	0.1667	83.33
aiteach	ˈatʲəx	ˈatʲəx	true	0	100.00	0.0000	100.00
dúcha	ˈd̪ˠuːxə	ˈd̪ˠuːxə	true	0	100.00	0.0000	100.00
díol	dʲiːlˠ	dʲiːlˠ	true	0	100.00	0.0000	100.00
droch-	d̪ˠɾˠɔx	d̪ˠɾˠɔx	true	0	100.00	0.0000	100.00
gheibh	jɛvʲ	jɛvʲ	true	0	100.00	0.0000	100.00
fhraoigh	ɾˠiː	ɾˠiː	true	0	100.00	0.0000	100.00
míol	mʲiːlˠ	mʲiːlˠ	true	0	100.00	0.0000	100.00
haige	ˈhaɟɪ	ˈhaɟɪ	true	0	100.00	0.0000	100.00
gaige	ˈɡaɟɪ	ˈɡaɟɪ	true	0	100.00	0.0000	100.00
burla	ˈbˠuːɾˠl̪ˠə	ˈbˠuːrˠl̪ˠə	false	1	90.91	0.0000	100.00
punann	ˈpˠʊnˠən̪ˠ	ˈpˠʊnˠən̪ˠ	true	0	100.00	0.0000	100.00
laige	ˈl̪ˠaɟɪ	ˈl̪ˠaɟɪ	true	0	100.00	0.0000	100.00
gaire	ˈɡaɾʲə	ˈɡaɾʲə	true	0	100.00	0.0000	100.00
faire	ˈfˠaɾʲə	ˈfˠaɾʲə	true	0	100.00	0.0000	100.00
bainte	ˈbˠan̠ʲtʲə	ˈbˠan̠ʲtʲə	true	0	100.00	0.0000	100.00
cainte	ˈkan̠ʲtʲə	ˈkan̠ʲtʲə	true	0	100.00	0.0000	100.00
go raibh maith agat	ɡəɾˠavʲ ˈmˠah uɡəd̪ˠ	ɡəɾˠəˈmˠahəɡət̪ˠ	false	7	65.00	0.3333	66.67
thiocfas	ˈhʊkəsˠ	ˈçukəsˠ	false	2	71.43	0.2000	80.00
shróna	ˈhɾˠoːnˠə	ˈhɾˠoːnˠə	true	0	100.00	0.0000	100.00
cráifeach	ˈkɾˠɑːfʲəx	ˈkɾˠɑːfʲəx	true	0	100.00	0.0000	100.00
cúinge	ˈkuːɲə	ˈkuːɲɪ	false	1	83.33	0.2500	75.00
Peirsis	ˈpʲɛɾʲʃɪʃ	ˈpʲɛɾʲʃɪʃ	true	0	100.00	0.0000	100.00
ngaoith	ŋiːh	ŋiːh	true	0	100.00	0.0000	100.00
pógfaidh	ˈpˠoːkə	ˈpˠoːkə	true	0	100.00	0.0000	100.00
uacht	uəxt̪ˠ	uəxt̪ˠ	true	0	100.00	0.0000	100.00
seanduine	ˈʃan̪ˠd̪ˠənʲə	ˈʃan̪ˠinʲə	false	4	69.23	0.2857	71.43
punta	ˈpˠʊn̪ˠt̪ˠə	ˈpˠʌn̪ˠt̪ˠə	false	1	90.91	0.2000	80.00
céachta	ˈceːxt̪ˠə	ˈceːx.t̪ˠə	false	1	90.00	0.0000	100.00
n-ainm	n̪ˠanʲəmʲ	ˈn̪ˠanʲəmʲ	false	1	90.00	0.0000	100.00
bláthnaid	ˈbˠlˠɑːhn̪ˠədʲ	ˈbˠl̪ˠɑːn̪ˠədʲ	false	2	85.71	0.1429	85.71
crosfaidh	ˈkɾˠɔsˠə	ˈkɾˠɔsˠə	true	0	100.00	0.0000	100.00
mathúin	ˈmˠahuːnʲ	ˈmˠahuːnʲ	true	0	100.00	0.0000	100.00
feo	fʲoː	fʲoː	true	0	100.00	0.0000	100.00
leo	l̠ʲoː	l̠ʲoː	true	0	100.00	0.0000	100.00
ar deighilt	ɛɾʲˈdʲɛjəl̠ʲtʲ	ɛɾʲˈdʲəilʲtʲ	false	4	71.43	0.3750	62.50
big	bʲɪɟ	bʲɪɟ	true	0	100.00	0.0000	100.00
gheasa	ˈjasˠə	ˈjasˠə	true	0	100.00	0.0000	100.00
gafann	ˈɡafˠən̪ˠ	ˈɡafˠən̪ˠ	true	0	100.00	0.0000	100.00
beo	bʲoː	bʲoː	true	0	100.00	0.0000	100.00
ceo	coː	coː	true	0	100.00	0.0000	100.00
fealsúnacht	ˈfʲal̪ˠsˠuːnˠəxt̪ˠ	ˈfʲal̪ˠsˠuːnˠəxt̪ˠ	true	0	100.00	0.0000	100.00
glaine	ˈɡlˠanʲə	ˈɡlˠanʲə	true	0	100.00	0.0000	100.00
coraíocht	ˈkɔɾˠiəxt̪ˠ	ˈkɑɾˠiəxt̪ˠ	false	1	90.91	0.1429	85.71
cíocrach	ˈciːkɾˠəx	ˈciːkɾˠəx	true	0	100.00	0.0000	100.00
bád	bˠɑːd̪ˠ	bˠɑːd̪ˠ	true	0	100.00	0.0000	100.00
leanaim	ˈl̠ʲanˠəmʲ	ˈl̠ʲan̪ˠəmʲ	false	1	90.91	0.0000	100.00
fadú	ˈfˠad̪ˠuː	ˈfˠad̪ˠuː	true	0	100.00	0.0000	100.00
Dia dhaoibh	ˌdʲiə ˈɣiːvʲ	ˌdʲiə ˈɣiːvʲ	true	0	100.00	0.0000	100.00
cruitíneach	ˈkɾˠɪtʲiːnʲəx	ˈkɾˠɪtʲiːnʲəx	true	0	100.00	0.0000	100.00
Cháit	xɑːtʲ	xɑːtʲ	true	0	100.00	0.0000	100.00
baile mór	ˌbˠalʲə ˈmˠoːɾˠ	ˌbˠalʲə ˈmˠoːɾˠ	true	0	100.00	0.0000	100.00
potaí	ˈpˠɔt̪ˠiː	ˈpˠɔt̪ˠiː	true	0	100.00	0.0000	100.00
cacht	kaxt̪ˠ	kaxt̪ˠ	true	0	100.00	0.0000	100.00
ansiúd	ˈan̠ʲʃuːd̪ˠ	ən̪ˠˈʃuːd̪ˠ	false	5	54.55	0.2000	80.00
gríosach	ˈɟɾʲiːsˠəx	ˈɟɾʲiːsˠəx	true	0	100.00	0.0000	100.00
foréigean	ˈfˠɪɾʲeːɟənˠ	fˠɔɾˠˈeːɟɪnˠ	false	5	58.33	0.2857	71.43
críoch	cɾʲiːx	cɾʲiːx	true	0	100.00	0.0000	100.00
róid	ɾˠoːdʲ	ɾˠoːdʲ	true	0	100.00	0.0000	100.00
seanfhear	ˈʃanʲəɾˠ	ˈʃanˠˌaɾˠ	false	3	66.67	0.3333	66.67
fear sneachta	fʲaɾˠ ˈʃnʲaxt̪ˠə	fʲaɾˠ ˈʃn̠ʲaxt̪ˠə	false	1	94.12	0.0000	100.00
mucár	ˈmˠʊkɑːɾˠ	ˈmˠʊkˌɑːɾˠ	false	1	90.00	0.1667	83.33
doiciméad	ˈd̪ˠɔcɪmʲeːd̪ˠ	ˈd̪ˠɔcɪmʲeːd̪ˠ	true	0	100.00	0.0000	100.00
bodach	ˈbˠɔd̪ˠəx	ˈbˠɔd̪ˠəx	true	0	100.00	0.0000	100.00
caol	kiːlˠ	kiːlˠ	true	0	100.00	0.0000	100.00
baol	bˠiːlˠ	bˠiːlˠ	true	0	100.00	0.0000	100.00
cathú	ˈkahuː	ˈkaːuː	false	1	83.33	0.2500	75.00
daol	d̪ˠiːlˠ	d̪ˠiːlˠ	true	0	100.00	0.0000	100.00
gaol	ɡiːlˠ	ɡiːlˠ	true	0	100.00	0.0000	100.00
faol	fˠiːlˠ	fˠiːlˠ	true	0	100.00	0.0000	100.00
dúntar	ˈd̪ˠuːn̪ˠt̪ˠəɾˠ	ˈd̪ˠuːn̪ˠt̪ˠəɾˠ	true	0	100.00	0.0000	100.00
dtaga	ˈd̪ˠaɡə	ˈd̪ˠaɡə	true	0	100.00	0.0000	100.00
maol	mˠiːlˠ	mˠiːlˠ	true	0	100.00	0.0000	100.00
Tibéidis	ˈtʲɪbʲeːdʲəʃ	ˈtʲɪbʲeːdʲəʃ	true	0	100.00	0.0000	100.00
Veinéis	vˈɛnʲeːʃ	ˈvʲɛnʲeːʃ	false	2	77.78	0.0000	100.00
corrach	ˈkɔɾˠəx	ˈkɔɾˠəx	true	0	100.00	0.0000	100.00
saol	sˠiːlˠ	sˠiːlˠ	true	0	100.00	0.0000	100.00
méadar	ˈmʲeːd̪ˠəɾˠ	ˈmʲeːd̪ˠəɾˠ	true	0	100.00	0.0000	100.00
gnás	ɡɾˠɑːsˠ	ɡɾˠɑːsˠ	true	0	100.00	0.0000	100.00
ceimic	ˈcɛmʲɪc	ˈcɛmʲɪc	true	0	100.00	0.0000	100.00
dóid	d̪ˠoːdʲ	d̪ˠoːdʲ	true	0	100.00	0.0000	100.00
cláiríneach	ˈklˠɑːɾʲiːnʲəx	ˈklˠɑːɾʲiːnʲəx	true	0	100.00	0.0000	100.00
íosfad	ˈiːsˠəd̪ˠ	ˈiːsˠəd̪ˠ	true	0	100.00	0.0000	100.00
Rinne	ˈɾˠɪn̠ʲə	ˈɾˠɪn̠ʲə	true	0	100.00	0.0000	100.00
stráic	sˠt̪ˠɾˠaːc	sˠt̪ˠɾˠaːc	true	0	100.00	0.0000	100.00
ról	ɾˠoːlˠ	ɾˠoːlˠ	true	0	100.00	0.0000	100.00
ngoilí	ˈŋɛlʲiː	ˈŋɛlʲiː	true	0	100.00	0.0000	100.00
mól	mˠoːlˠ	mˠoːlˠ	true	0	100.00	0.0000	100.00
n-éirí	n̠ʲˈeːɾʲiː	ˈn̠ʲaiɾʲiː	false	4	60.00	0.4000	60.00
Latharna	ˈl̪ˠahəːɾˠn̪ˠə	ˈl̪ˠahəɾˠn̪ˠə	false	1	92.86	0.1250	87.50
mbrandaí	ˈmˠɾˠan̪ˠd̪ˠiː	ˈmˠɾˠan̪ˠd̪ˠiː	true	0	100.00	0.0000	100.00
ginte	ˈɟɪnʲtʲə	ɟɪnʲtʲə	false	1	87.50	0.0000	100.00
chulaith	ˈxʊlˠə	ˈxolˠiː	false	3	57.14	0.5000	50.00
binne	ˈbʲɪn̠ʲə	ˈbʲɪn̠ʲə	true	0	100.00	0.0000	100.00
tarrtháil	ˈt̪ˠaɾˠhɑːlʲ	ˈt̪ˠɑːɾˠhɑːlʲ	false	2	84.62	0.1667	83.33
finne	ˈfʲɪn̠ʲə	ˈfʲɪn̠ʲə	true	0	100.00	0.0000	100.00
gáifeach	ˈɡɑːfʲəx	ˈɡɑːfʲəx	true	0	100.00	0.0000	100.00
fásach	ˈfˠɑːsˠəx	ˈfˠɑːsˠəx	true	0	100.00	0.0000	100.00
iníon	ˈɪnʲiːnˠ	nʲiːnˠ	false	2	75.00	0.2500	75.00
cabaireacht	ˈkɑbˠəɾʲəxt̪ˠ	ˈkɑbˠəɾʲəxt̪ˠ	true	0	100.00	0.0000	100.00
ng	ŋ	ŋ	true	0	100.00	0.0000	100.00
tinte	ˈtʲɪn̠ʲtʲə	ˈtʲɪn̠ʲtʲə	true	0	100.00	0.0000	100.00
chun	xʊnˠ	xʊnˠ	true	0	100.00	0.0000	100.00
bhun	wʊnˠ	wʊnˠ	true	0	100.00	0.0000	100.00
fríthe	ˈfʲɾʲiːhə	ˈfʲɾʲiːhə	true	0	100.00	0.0000	100.00
craos	kɾˠiːsˠ	kɾˠiːsˠ	true	0	100.00	0.0000	100.00
cuileog	ˈkilʲoːɡ	ˈkilʲoːɡ	true	0	100.00	0.0000	100.00
ag	əɡ	əɡ	true	0	100.00	0.0000	100.00
sh	h	h	true	0	100.00	0.0000	100.00
dtíortha	ˈdʲiːɾˠhə	ˈdʲiːɾˠhə	true	0	100.00	0.0000	100.00
bliain	bʲlʲiənʲ	bʲlʲiənʲ	true	0	100.00	0.0000	100.00
lampaí	ˈl̪ˠamˠpˠiː	ˈl̪ˠamˠpˠiː	true	0	100.00	0.0000	100.00
buíoch	bˠiːx	bˠiːx	true	0	100.00	0.0000	100.00
m'anam	ˈmˠanˠəmˠ	ˈmˠanˠəmˠ	true	0	100.00	0.0000	100.00
t-éan	tʲeːnˠ	tʲeːnˠ	true	0	100.00	0.0000	100.00
throsc	hɾˠɔsˠk	hɾˠɔsˠk	true	0	100.00	0.0000	100.00
ngeasa	ˈɲasˠə	ˈɲasˠə	true	0	100.00	0.0000	100.00
catán	ˈkat̪ˠɑːnˠ	ˈkat̪ˠɑːnˠ	true	0	100.00	0.0000	100.00
ll	l̪ˠ	l̪ˠ	true	0	100.00	0.0000	100.00
téadchlár	ˈtʲeːd̪ˠxlˠɑːɾˠ	ˈtʲeːd̪ˠˌxlˠɑːɾˠ	false	1	93.75	0.1250	87.50
scátháin	ˈsˠkɑːhɑːnʲ	ˈsˠkɑːhɑːnʲ	true	0	100.00	0.0000	100.00
abraimid	ˈabˠɾˠəmʲədʲ	ˈabˠɾˠəmʲədʲ	true	0	100.00	0.0000	100.00
teo	tʲoː	tʲoː	true	0	100.00	0.0000	100.00
reo	ɾˠoː	ɾˠoː	true	0	100.00	0.0000	100.00
seo	ʃɔ	ʃɔ	true	0	100.00	0.0000	100.00
Laoghaire	ˈl̪ˠiːəɾʲə	ˈl̪ˠiːɾʲə	false	1	90.00	0.2000	80.00
Ungáiris	ˈʊŋɑːɾʲɪʃ	ˈʊŋˠɡaːrʲɪʃ	false	4	63.64	0.2857	71.43
Sord	sˠɔɾˠd̪ˠ	sˠauɾˠd̪ˠ	false	2	77.78	0.4000	60.00
feochan	ˈfʲoːxənˠ	ˈfʲoːxən̪ˠ	false	1	90.00	0.0000	100.00
réasúnta	ˈɾˠeːsˠuːn̪ˠt̪ˠə	ˈɾˠeːsˠuːn̪ˠt̪ˠə	true	0	100.00	0.0000	100.00
um	ʊmˠ	ʊmˠ	true	0	100.00	0.0000	100.00
dtiocfainn	ˈdʲʊkfˠən̠ʲ	dʲʊkən̠ʲ	false	3	72.73	0.1667	83.33
chreach	çɾʲax	çɾʲax	true	0	100.00	0.0000	100.00
phlainc	fˠlˠaɲc	fˠlˠaɲc	true	0	100.00	0.0000	100.00
cuntar	ˈkʊn̪ˠt̪ˠəɾˠ	ˈkʊn̪ˠt̪ˠəɾˠ	true	0	100.00	0.0000	100.00
deirteá	ˈdʲɛɾˠtʲɑː	ˈdʲɛɾʲtʲɑː	false	1	90.00	0.0000	100.00
lucha	ˈl̪ˠʊxə	ˈl̪ˠʊxə	true	0	100.00	0.0000	100.00
im	ɪmʲ	imˠ	false	2	33.33	0.0000	100.00
aonmhac	ˈiːnˠəwək	ˈeːnˠˌwak	false	3	66.67	0.5000	50.00
Ll	l̪ˠ	l̪ˠ	true	0	100.00	0.0000	100.00
múinteoirí	ˈmˠuːn̠ʲtʲoːɾʲiː	ˈmˠuːn̠ʲtʲoːɾʲiː	true	0	100.00	0.0000	100.00
laofa	ˈl̪ˠiːfˠə	ˈl̪ˠiːfˠə	true	0	100.00	0.0000	100.00
Dónall	ˈd̪ˠoːnˠəl̪ˠ	ˈd̪ˠuːnˠəl̪ˠ	false	1	91.67	0.2000	80.00
am	əmˠ	əmˠ	true	0	100.00	0.0000	100.00
Pól	pˠoːlˠ	pˠoːlˠ	true	0	100.00	0.0000	100.00
ghobtha	ˈɣɔpˠə	ˈɣɔpˠə	true	0	100.00	0.0000	100.00
ndiaidh	n̠ʲiə	n̠ʲiə	true	0	100.00	0.0000	100.00
-igí	əɟiː	əɟiː	true	0	100.00	0.0000	100.00
cleasach	ˈclʲasˠəx	ˈclʲasˠəx	true	0	100.00	0.0000	100.00
fleasc	fʲlʲasˠk	fʲlʲasˠk	true	0	100.00	0.0000	100.00
spíon	sˠpʲiːnˠ	sˠpʲiːnˠ	true	0	100.00	0.0000	100.00
dhíobháil	ˈjiːwɑːlʲ	ˈjiːwɑːlʲ	true	0	100.00	0.0000	100.00
truicear	ˈt̪ˠɾˠɪcəɾˠ	ˈt̪ˠɾˠɪcəɾˠ	true	0	100.00	0.0000	100.00
naíonda	ˈn̪ˠiːɔn̪ˠd̪ˠə	ˈn̪ˠiːn̪ˠd̪ˠə	false	1	92.86	0.1667	83.33
arís	ˈaɾʲiːʃ	əˈɾʲiːʃ	false	2	71.43	0.2500	75.00
chloch	xlˠɔx	xlˠɔx	true	0	100.00	0.0000	100.00
Tiarna	ˈtʲiəɾˠn̪ˠə	ˈtʲiəɾˠn̪ˠə	true	0	100.00	0.0000	100.00
ghob	ɣɔbˠ	ɣɔbˠ	true	0	100.00	0.0000	100.00
ts	t̪ˠ	t̪ˠ	true	0	100.00	0.0000	100.00
ar	ɛɾʲ	ɛɾʲ	true	0	100.00	0.0000	100.00
cuiscreach	ˈkɪʃcɾʲəx	ˈkɪʃcɾʲəx	true	0	100.00	0.0000	100.00
is	sˠ	sˠ	true	0	100.00	0.0000	100.00
abras	ˈabˠɾˠəsˠ	ˈabˠɾˠəsˠ	true	0	100.00	0.0000	100.00
nochtaim	ˈn̪ˠɔxt̪ˠəmʲ	ˈn̪ˠɔxt̪ˠəmʲ	true	0	100.00	0.0000	100.00
bord	bˠoːɾˠd̪ˠ	bˠoːɾˠd̪ˠ	true	0	100.00	0.0000	100.00
aicise	ˈɛcɪʃə	ˈɛcɪʃə	true	0	100.00	0.0000	100.00
dord	d̪ˠoːɾˠd̪ˠ	d̪ˠoːɾˠd̪ˠ	true	0	100.00	0.0000	100.00
ursan	ˈʊɾˠsˠənˠ	ˈʊɾˠsˠənˠ	true	0	100.00	0.0000	100.00
os	ɔsˠ	ɔsˠ	true	0	100.00	0.0000	100.00
craiceann	ˈkɾˠæcən̪ˠ	ˈkɾˠæcən̪ˠ	true	0	100.00	0.0000	100.00
thura	ˈhʊɾˠə	ˈhʊɾˠə	true	0	100.00	0.0000	100.00
tiarna	ˈtʲiəɾˠn̪ˠə	ˈtʲiəɾˠn̪ˠə	true	0	100.00	0.0000	100.00
óltar	ˈoːl̪ˠt̪ˠəɾˠ	ˈoːl̪ˠt̪ˠəɾˠ	true	0	100.00	0.0000	100.00
lag	l̪ˠaɡ	l̪ˠaɡ	true	0	100.00	0.0000	100.00
ciúin	cuːnʲ	cuːnʲ	true	0	100.00	0.0000	100.00
-óimid	ˈoːmʲədʲ	oːmʲədʲ	false	1	87.50	0.0000	100.00
citeal	ˈcɪtʲəlˠ	ˈcɪtʲəlˠ	true	0	100.00	0.0000	100.00
as	asˠ	asˠ	true	0	100.00	0.0000	100.00
súmaire	ˈsˠuːmˠəɾʲə	ˈsˠuːmˠəɾʲə	true	0	100.00	0.0000	100.00
gual	ɡuəlˠ	ɡuəlˠ	true	0	100.00	0.0000	100.00
fual	fˠuəlˠ	fˠuəlˠ	true	0	100.00	0.0000	100.00
cafarr	ˈkafˠəɾˠ	ˈkafˠəɾˠ	true	0	100.00	0.0000	100.00
-fidh	iː	iː	true	0	100.00	0.0000	100.00
gamal	ˈɡamˠəlˠ	ˈɡamˠəlˠ	true	0	100.00	0.0000	100.00
mh	vʲ	vʲ	true	0	100.00	0.0000	100.00
laghairt	ˈl̪ˠaiəɾˠtʲ	l̪ˠəiɾˠtʲ	false	3	72.73	0.3333	66.67
ph	fˠ	fˠ	true	0	100.00	0.0000	100.00
ch	x	x	true	0	100.00	0.0000	100.00
bh	vʲ	vʲ	true	0	100.00	0.0000	100.00
inneoin	ˈɪn̠ʲoːnʲ	ˈin̠ʲuːnʲ	false	2	77.78	0.2500	75.00
dh	j	j	true	0	100.00	0.0000	100.00
gh	j	j	true	0	100.00	0.0000	100.00
Fionnghall	ˈfʲɪn̪ˠɣəl̪ˠ	fʲuːnɣal	false	8	33.33	0.3333	66.67
praiseach	ˈpˠɾˠaʃəx	ˈpˠɾˠaʃəx	true	0	100.00	0.0000	100.00
isteach	ˈɪʃtʲəx	əʃˈtʲax	false	4	42.86	0.4000	60.00
leatsa	ˈlʲat̪ˠsˠə	ˈlʲat̪ˠsˠə	true	0	100.00	0.0000	100.00
cabhantar	ˈkəun̪ˠt̪ˠəɾˠ	ˈkəun̪ˠt̪ˠəɾˠ	true	0	100.00	0.0000	100.00
Sh	h	h	true	0	100.00	0.0000	100.00
cíora	ˈciːɾˠə	ˈciːɾˠə	true	0	100.00	0.0000	100.00
Th	h	h	true	0	100.00	0.0000	100.00
Cathal	ˈkahəlˠ	ˈkahəlˠ	true	0	100.00	0.0000	100.00
cruinneál	ˈkɾˠɪn̠ʲɑːl̪ˠ	ˈkɾˠɪn̠ʲɑːl̪ˠ	true	0	100.00	0.0000	100.00
bristeacha	ˈbʲɾʲɪʃtʲəxə	ˈbʲɾʲɪʃtʲəxə	true	0	100.00	0.0000	100.00
Mh	vʲ	vʲ	true	0	100.00	0.0000	100.00
buaine	ˈbˠuənʲə	ˈbˠuənʲə	true	0	100.00	0.0000	100.00
Deirdre	ˈdʲɛːɾˠdʲɾʲə	ˈdʲɛɾˠdʲɾʲə	false	1	91.67	0.0000	100.00
Connacht	ˈkʊn̪ˠəxt̪ˠ	ˈkʊn̪ˠəxt̪ˠ	true	0	100.00	0.0000	100.00
Ch	x	x	true	0	100.00	0.0000	100.00
Bh	vʲ	vʲ	true	0	100.00	0.0000	100.00
ar an ásc san	ɛɾʲ ənˠ ˈɑːsˠk ˈsˠən̪ˠ	ɛɾʲ ənˠ ˈɑːsk sˠən̪ˠ	false	2	90.91	0.0000	100.00
Dh	j	j	true	0	100.00	0.0000	100.00
Gh	j	j	true	0	100.00	0.0000	100.00
gais	ɡaʃ	ɡaʃ	true	0	100.00	0.0000	100.00
hais	haʃ	haʃ	true	0	100.00	0.0000	100.00
mhílte	ˈvʲiːl̠ʲtʲə	ˈvʲiːl̠ʲtʲə	true	0	100.00	0.0000	100.00
giob	ɟɪbˠ	ɟɪbˠ	true	0	100.00	0.0000	100.00
bhítí	ˈvʲiːtʲiː	ˈvʲiːtʲiː	true	0	100.00	0.0000	100.00
ceárta	ˈcɑːɾˠt̪ˠə	ˈcɑːɾˠt̪ˠə	true	0	100.00	0.0000	100.00
leoraí	ˈlʲoːɾˠiː	ˈlʲɔɾˠiː	false	2	77.78	0.0000	100.00
Dochartach	ˈd̪ˠɔxəɾˠt̪ˠəx	ˈd̪ˠɔxəɾˠt̪ˠəx	true	0	100.00	0.0000	100.00
leabhair	ˈl̠ʲəuɾʲ	l̠ʲəuɾʲ	false	1	87.50	0.0000	100.00
amha	ˈauə	ˈawə	false	1	75.00	0.3333	66.67
maoir	mˠiːɾʲ	mˠiːɾʲ	true	0	100.00	0.0000	100.00
iarr	iəɾˠ	iəɾˠ	true	0	100.00	0.0000	100.00
garr	ɡɑːɾˠ	ɡɑːɾˠ	true	0	100.00	0.0000	100.00
Antóin	ˈan̪ˠt̪ˠoːnʲ	ˈan̪ˠt̪ˠoːnʲ	true	0	100.00	0.0000	100.00
carr	kaːɾˠ	kaːɾˠ	true	0	100.00	0.0000	100.00
nn	n̪ˠ	n̪ˠ	true	0	100.00	0.0000	100.00
comhluadar	ˈkəulˠuəd̪ˠəɾˠ	ˈkoːlˠuəd̪ˠəɾˠ	false	2	85.71	0.2222	77.78
córas	ˈkoːɾˠəsˠ	ˈkoːɾˠəsˠ	true	0	100.00	0.0000	100.00
in éindí	ɪnʲ ˈeːn̠ʲdʲiː	ə ˈn̠ʲeːn̠ʲdʲiː	false	6	60.00	0.1667	83.33
deire	ˈdʲɛɾʲə	ˈdʲɛɾʲə	true	0	100.00	0.0000	100.00
dócúl	ˈd̪ˠoːkuːlˠ	ˈd̪ˠoːkuːlˠ	true	0	100.00	0.0000	100.00
beire	ˈbʲɛɾʲə	ˈbʲɛɾʲə	true	0	100.00	0.0000	100.00
geire	ˈɟɛɾʲə	ˈɟɛɾʲə	true	0	100.00	0.0000	100.00
ceilg	cɛlʲəc	ˈcɛlʲɪɟ	false	3	57.14	0.4000	60.00
b'fhéidir	ˈbʲeːdʲəɾʲ	ˈbʲeːdʲəɾʲ	true	0	100.00	0.0000	100.00
bháisteach	ˈwaːʃtʲəx	ˈwaːʃtʲəx	true	0	100.00	0.0000	100.00
an	ənˠ	ənˠ	true	0	100.00	0.0000	100.00
go	ɡə	ɡə	true	0	100.00	0.0000	100.00
do	ɡə	ɡə	true	0	100.00	0.0000	100.00
eo	oː	oː	true	0	100.00	0.0000	100.00
bícéips	ˈbʲiːceːpʲʃ	ˈbʲiːceːpʲʃ	true	0	100.00	0.0000	100.00
abú	ˈabˠuː	əˈbˠuː	false	2	66.67	0.3333	66.67
beidh	bʲɪ	bʲe	false	1	66.67	0.5000	50.00
Nn	n̪ˠ	n̪ˠ	true	0	100.00	0.0000	100.00
sáinn	sˠɑːn̠ʲ	sˠɑːn̠ʲ	true	0	100.00	0.0000	100.00
mo	mˠə	mˠə	true	0	100.00	0.0000	100.00
liomóg	ˈl̠ʲʊmˠoːɡ	ˈl̠ʲʊmˠoːɡ	true	0	100.00	0.0000	100.00
so	sˠɔ	sˠɔ	true	0	100.00	0.0000	100.00
bíonn cluasa ar an gcoill	bʲiːn̪ˠ klˠuəsˠə ɛɾʲ ənˠ ˈɡɛl̠ʲ	bʲiːən̪ˠ kl̪ˠuəsˠə ɛɾˠ ən̪ˠ ɡəlʲ	false	7	78.12	0.1176	88.24
ruifíneach	ˈɾˠɪfʲiːnʲəx	ˈɾˠɪfʲiːnʲəx	true	0	100.00	0.0000	100.00
geireach	ˈɟɛɾʲəx	ˈɟɛrʲəx	false	1	85.71	0.0000	100.00
lao	l̪ˠiː	l̪ˠiː	true	0	100.00	0.0000	100.00
feilméara	ˈfʲɛlʲəmʲeːɾˠə	ˈfʲɛlʲəmʲeːɾˠə	true	0	100.00	0.0000	100.00
stróicthe	ˈsˠt̪ˠɾˠoːcə	ˈsˠt̪ˠɾˠoːcə	true	0	100.00	0.0000	100.00
Ceatharlach	ˈcahəːɾˠl̪ˠəx	ˈcahəɾˠl̪ˠəx	false	1	92.31	0.1111	88.89
caint	kan̠ʲtʲ	kaːn̠ʲtʲ	false	1	87.50	0.0000	100.00
ndearnamar	ˈn̠ʲɑːɾˠn̪ˠəmˠəɾˠ	ˈn̠ʲaːɾˠn̪ˠəmˠəɾˠ	false	1	94.12	0.1250	87.50
breoim	bʲɾʲoːmʲ	bʲɾʲoːmʲ	true	0	100.00	0.0000	100.00
briota	ˈbʲɾʲɪt̪ˠə	ˈbʲɾʲɨ̞t̪ˠə	false	2	81.82	0.3333	66.67
baint	bˠan̠ʲtʲ	bˠan̠ʲtʲ	true	0	100.00	0.0000	100.00
thú	huː	huː	true	0	100.00	0.0000	100.00
